,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
17145,1147195423,2006-05-05,Milkweed (FIRST sighted),1,41.242,-74.607,0,-999999.999,Wantage school,5.0,-999999.999,9911905,-999999.999,1,Milkweed (FIRST Leaves),1
17147,1147199819,2006-05-06,Milkweed (FIRST sighted),1,44.007,-91.246,0,"Newly sprouted milkweed in backyard garden, leaves open on one plant but not on two others (still held close to stem).  Plants are about 2 inches tall.",Evergreen elementary,-999999.999,-999999.999,9922602,-999999.999,1,Milkweed (FIRST Leaves),1
17149,1147224404,2006-04-28,Milkweed (FIRST sighted),1,42.461,-87.874,0,-999999.999,Zion township,-999999.999,-999999.999,9906405,-999999.999,1,Milkweed (FIRST Leaves),1
17151,1147276726,2006-05-10,Milkweed (FIRST sighted),1,41.645,-83.548,0,"Reporting from my home site that Milkweed is up in my backyard garden. Looking forward to sighting our first adult Monarch and that ""first egg"" any day.  Have been able to observe native Ohio swallowtails. Their host plant leaves are in abundance as well.",Lourdes college life lab,5.0,-999999.999,9922610,-999999.999,1,Milkweed (FIRST Leaves),1
17152,1147280375,2006-05-10,Milkweed (FIRST sighted),1,43.079,-89.377,0,"-three inch shoots, growing out of the base of an established swamp milkweed in our yard, Asclepias incarnata.  We have about 20 established milkweed, and this is the first one up.",Not applicable,-999999.999,-999999.999,9906075,-999999.999,1,Milkweed (FIRST Leaves),1
17153,1147288317,2006-04-28,Milkweed (FIRST sighted),1,39.72,-75.22,0,-999999.999,Thomas e. bowe school,4.0,-999999.999,4778,-999999.999,1,Milkweed (FIRST Leaves),1
17158,1147306189,2006-05-06,Milkweed (FIRST sighted),1,49.53,-97.085,0,"The ""late Spring"" weather arrived a full month earlier this year which means our prairie garden has been growing since the beginning of April instead of mid-May!... everything's so lush already, including the milkweed, whose leaves have emerged on some plants already!",-999999.999,-999999.999,-999999.999,9915070,-999999.999,1,Milkweed (FIRST Leaves),1
17159,1147319594,2006-04-27,Milkweed (FIRST sighted),1,39.01,-77.302,0,"In the butterfly garden in front of the Nature Center at Riverbend Park I saw that the Milkweed was up quite high on May 7, between about 18 and 30 inches. NO Monarchs were in sight, however. ",-999999.999,-999999.999,-999999.999,9912739,-999999.999,1,Milkweed (FIRST Leaves),1
17164,1147363325,2006-05-10,Milkweed (FIRST sighted),1,41.08,-94.39,0,"There are several milkweed plants in a flower bed I have. I planted seed two years ago. The plants now are different sizes, some almost a foot tall. Monarch sightings uncertain.",-999999.999,-999999.999,-999999.999,4115,-999999.999,1,Milkweed (FIRST Leaves),1
17165,1147379714,2006-05-09,Milkweed (FIRST sighted),1,44.738,-91.51,0,  Common milkweed sprouted in rocks close by the house.  Swamp milkweed had sprouted earlier in the week in the garden.,-999999.999,-999999.999,-999999.999,9914151,-999999.999,1,Milkweed (FIRST Leaves),1
17170,1147436099,2006-04-21,Milkweed (FIRST sighted),1,44.727,-86.022,0,we had lots of above average weather in April,Benzie head start,-999999.999,-999999.999,9910221,-999999.999,1,Milkweed (FIRST Leaves),1
17172,1147457737,2006-05-12,Milkweed (FIRST sighted),1,42.189,-74.923,0,I guess the 1.5 inches of rain and warm sun finally helped them come through.  Now if only the Baltimore Oriole would put in an appearance.  The low lastnight was a balmy 57 after a high of 72 yesterday.  And here we are in the woods and the Bull Frog came back to our little plastic pond!!,-999999.999,-999999.999,-999999.999,9903553,-999999.999,1,Milkweed (FIRST Leaves),1
17176,1147469802,2006-05-09,Milkweed (FIRST sighted),1,39.294,-76.623,0,We were on the bus from Washington DC to New York City.  We stopped at a rest area north of Baltimore and when we got out we looked around and saw milkweed growing by the side of the road.,Homeschool group,4.0,-999999.999,9920077,-999999.999,1,Milkweed (FIRST Leaves),1
17178,1147477349,2006-05-09,Milkweed (FIRST sighted),1,40.75,-73.998,0,"young plants spotted in small planted area in front of NY Presbyterian Hospital, on Broadway at West 165th St",-999999.999,-999999.999,-999999.999,9922632,-999999.999,1,Milkweed (FIRST Leaves),1
17179,1147524643,2006-05-12,Milkweed (FIRST sighted),1,43.96,-78.16,0,"In my sister's flowerbed in Cobourg, Ontario, two stalks of milkweed have emerged. One is now about 6 inches tall and the other about 2 inches tall. This area is generally warmer than the surrounding area as the heat of the sun is absorbed by her brick house and this flowerbed gets sun most of the day. . <p>I also visited my friend, Audrey Wilson, who lives nearby (Audrey began tagging monarchs with the Urquharts in 1955 and was editor of the IMS newsletter for a number of years). Her milkweed, located in a semi-shaded area, has not emerged. ",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Milkweed (FIRST Leaves),1
17184,1147548979,2006-05-09,Milkweed (FIRST sighted),1,42.733,-86.111,0,-999999.999,-999999.999,-999999.999,-999999.999,9918478,-999999.999,1,Milkweed (FIRST Leaves),1
17191,1147654161,2006-05-14,Milkweed (FIRST sighted),1,42.32,-84.391,0,"Common Milkweed sighted on the roadside in Jackson, MI.  The largest plants were about 8 inches tall.",-999999.999,-999999.999,-999999.999,9918653,-999999.999,1,Milkweed (FIRST Leaves),1
17193,1147710667,2006-05-15,Milkweed (FIRST sighted),1,44.3,-80.1,0,"I plucked a few milkweeds out of the garden yesterday, the plants were about 5 inches high, with leaves just emerging.I'll let you know when I see the first butterfly!",-999999.999,-999999.999,-999999.999,9914133,-999999.999,1,Milkweed (FIRST Leaves),1
17194,1147724889,2006-05-15,Milkweed (FIRST sighted),1,43.742,-79.373,0,"My milkweed's up! A. Syriaca. Just overlooking the Humber Valley in Toronto, a little south of Dundas. About a dozen very healthy looking stalks, up to about 8 inches tall. The best ones, surprisingly, are in a semi-shaded part of my front lawn (direct sun from about 10am-4pm), while the ones that get all sun all the time are not quite so impressive.<P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Milkweed (FIRST Leaves),1
17195,1147727060,2006-05-12,Milkweed (FIRST sighted),1,46.283,-96.098,0,-999999.999,Prairie wetlands learning center,-999999.999,-999999.999,9906615,-999999.999,1,Milkweed (FIRST Leaves),1
17197,1147731303,2006-05-14,Milkweed (FIRST sighted),1,31.322,-100.948,0,My daughters and I went on a picnic for Mother's Day and I saw many (15 to 20 plants) cape leaf milkweed plants.  All had 2 to 4 leaves.,Irion county isd,4.0,-999999.999,9918743,-999999.999,1,Milkweed (FIRST Leaves),1
17198,1147736918,2006-05-05,Milkweed (FIRST sighted),1,42.358,-71.36,0,"First milkweed shoots seen on open sandy ground - 2"" high. Can't see any yet in cultivated fields with mustard, clover, grasses, etc., where there have been copious stands (and many larva) the last several years.","Bowman, lexington, ma",5.0,-999999.999,9917664,-999999.999,1,Milkweed (FIRST Leaves),1
17199,1147743188,2006-05-15,Milkweed (FIRST sighted),1,44.207,-87.603,0,my milkweed is about 2-3 inches tall now. ,-999999.999,-999999.999,-999999.999,9914146,-999999.999,1,Milkweed (FIRST Leaves),1
17200,1147787882,2006-05-15,Milkweed (FIRST sighted),1,44.02,-78.38,0,I hope it will take a few weeks until the monarchs are here. The Milkweed is only 2 inches up today. It will be raining for the next few days.<p>A Northern Observation Post,-999999.999,-999999.999,-999999.999,9924341,-999999.999,1,Milkweed (FIRST Leaves),1
17203,1147868502,2006-05-08,Milkweed (FIRST sighted),1,40.755,-95.639,0,"From Sidney, IowaWe have been watching our usual spots for milkweed and have just found small 12 inch high plants in a few places.  The weather has been much colder than usual here in the Loess Hills area of SW Iowa.  No monarchs yet.",Sidney elementary,3.0,-999999.999,3111,-999999.999,1,Milkweed (FIRST Leaves),1
17205,1147883363,2006-05-17,Milkweed (FIRST sighted),1,44.119,-70.057,0,Mostly in drainage ditches with a southern exposure.,-999999.999,-999999.999,-999999.999,9910170,-999999.999,1,Milkweed (FIRST Leaves),1
17208,1147898288,2006-04-27,Milkweed (FIRST sighted),1,39.37,-74.61,0,What a surprise to see the milkweed has come up in several places in our favorite milkweed field.  Several other locations we checked have not produced any signs of growth.  Last fall we marked milkweed plants with stakes.....as of yet there are no sign of milkweed plants yet where the stakes are....will check back in a few weeeks. It was a treat to find some plants growing where we did not expect to see them. ,Miller school,3.0,-999999.999,9915858,-999999.999,1,Milkweed (FIRST Leaves),1
17209,1147898434,2006-05-16,Milkweed (FIRST sighted),1,39.37,-74.61,0,HOORAY !! Our transplanted milkweed from last year has finally emerged in our school garden.  How can a weed be so difficult to grow.  We have just transplanted 40 plants and hope for a bumper crop next fall!!!!!,Miller school,3.0,-999999.999,9915858,-999999.999,1,Milkweed (FIRST Leaves),1
17218,1147978846,2006-05-18,Milkweed (FIRST sighted),1,45.701,-95.023,0,"I had discovered the shoots of some milkweed plants coming up in a couple of my flower beds about 1 1/2 to 2 weeks ago.  As of around Sunday, the 14th, they have been big enough to have actual leaves on them. There are still a lot of new plants(shoots) emerging. The tallest plants in my yard are about 9"" tall now, and have several sets of leaves on them. Come and get them Monarchs!!","Not a school, a mother and 2 children",-999999.999,-999999.999,9909590,-999999.999,1,Milkweed (FIRST Leaves),1
17219,1147986691,2006-05-18,Milkweed (FIRST sighted),1,42.842,-83.2,0,"A patch of roadside milkweed is emerging, as well as seeds planted in my home garden. Sizes range from 2 to 8 inches. We have had a lot of rain in the last week, and the plants are growing rapidly.",-999999.999,-999999.999,-999999.999,9918653,-999999.999,1,Milkweed (FIRST Leaves),1
17220,1147987073,2006-05-10,Milkweed (FIRST sighted),1,41.357,-74.199,0,Milkweed is now (May 17) knee high and well leaved out in this part (SE) of NY.,-999999.999,-999999.999,-999999.999,1434,-999999.999,1,Milkweed (FIRST Leaves),1
17225,1147992754,2006-05-11,Milkweed (FIRST sighted),1,45.181,-92.55,0,-999999.999,New richmond high school,10.0,-999999.999,3785,-999999.999,1,Milkweed (FIRST Leaves),1
17226,1147993007,2006-05-16,Milkweed (FIRST sighted),1,43.1,-79.15,0,"The milkweed are between 4 and 6 inches high from all the rain the last few days.  We are ready, send the Monarchs!",Lakeport lifetime learning - adult,-999999.999,-999999.999,9714641,-999999.999,1,Milkweed (FIRST Leaves),1
17227,1148005693,2006-05-17,Milkweed (FIRST sighted),1,45.701,-95.023,0,"The milkweed in my gardens are just little shoots about 3"" tall.  ",Holy family school,4.0,-999999.999,9905746,-999999.999,1,Milkweed (FIRST Leaves),1
17229,1148039061,2006-05-01,Milkweed (FIRST sighted),1,44.986,-93.27,0,I have had milkweed growing in my garden since May 1st.  There are several plants with stalks up to 1 foot. I am waiting for the first monarch to come by!,Lincoln,-999999.999,-999999.999,4792,-999999.999,1,Milkweed (FIRST Leaves),1
17231,1148049897,2006-05-19,Milkweed (FIRST sighted),1,49.53,-97.085,0,Plenty of milkweed here though the leaves are small/tiny.<p>Contributed by Don Davis,-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Milkweed (FIRST Leaves),1
17234,1148058344,2006-05-01,Milkweed (FIRST sighted),1,41.631,-72.241,0,-999999.999,Lebanon middle school,6.0,-999999.999,9910297,-999999.999,1,Milkweed (FIRST Leaves),1
17238,1148071418,2006-05-19,Milkweed (FIRST sighted),1,43.935,-96.829,0,http://abeal49.smugmug.com/photos/70405080-M.jpg,-999999.999,-999999.999,-999999.999,9917771,-999999.999,1,Milkweed (FIRST Leaves),1
17240,1148089803,2006-05-10,Milkweed (FIRST sighted),1,43.079,-89.377,0,-999999.999,Huegel elementary school,3.0,-999999.999,9915182,-999999.999,1,Milkweed (FIRST Leaves),1
17243,1148134236,2006-05-13,Milkweed (FIRST sighted),1,44.959,-89.709,0,-999999.999,-999999.999,-999999.999,-999999.999,9919681,-999999.999,1,Milkweed (FIRST Leaves),1
17252,1148244188,2006-05-21,Milkweed (FIRST sighted),1,47.112,-91.857,0,"2-3"" plants located on sunny hillside in the city",-999999.999,-999999.999,-999999.999,9918610,-999999.999,1,Milkweed (FIRST Leaves),1
17257,1148320349,2006-05-22,Milkweed (FIRST sighted),1,40.843,-74.581,0,about 10 leaves per plant,Ironia elementary school,-999999.999,-999999.999,9918643,-999999.999,1,Milkweed (FIRST Leaves),1
17263,1148343388,2006-05-12,Milkweed (FIRST sighted),1,43.02,-79.17,0,"The milkweed in local feild was hidden by taller grass, now the milkweed along roadsides is 12 inches tall",-999999.999,-999999.999,-999999.999,9921172,-999999.999,1,Milkweed (FIRST Leaves),1
17264,1148344473,2006-05-21,Milkweed (FIRST sighted),1,47.368,-97.41,0,I was away from the farm from Wed the 17th to Sunday the 21st of May.  When I left there were no milkweed plants at any of the usual locations.  When I returned 4 days later there were plants between 7 and 11 inches high along the farm road.  No monarch eggs yet and I have seen no butterflies.,-999999.999,-999999.999,-999999.999,2387,-999999.999,1,Milkweed (FIRST Leaves),1
17271,1148398448,2006-05-05,Milkweed (FIRST sighted),1,43.742,-79.373,0,-999999.999,-999999.999,-999999.999,-999999.999,4035,-999999.999,1,Milkweed (FIRST Leaves),1
17274,1148408285,2006-05-23,Milkweed (FIRST sighted),1,46.959,-88.605,0,My milkweed plants are about 5 inches high and leaves are unfolding. It has been cool up here near Lake Superior but this week the days have warmed to just over mid 70 degrees.,-999999.999,-999999.999,-999999.999,4096,-999999.999,1,Milkweed (FIRST Leaves),1
17293,1148473352,2006-05-10,Milkweed (FIRST sighted),1,41.561,-73.794,0,The milkweed seems to up slightly earlier this year.  Maybe this is due to the amount of rain we have had over the past month. There's lots of milkweed up now on 5/24/06 and it is at least a foot high.  Just right for the returning monarchs to lay their eggs on!,Nassau-spackenkill school,5.0,-999999.999,9915552,-999999.999,1,Milkweed (FIRST Leaves),1
17294,1148500130,2006-05-24,Milkweed (FIRST sighted),1,46.086,-89.637,0,I saw 2 adults today--both looked great.  Our biggest milkweed is about 2 inches.,-999999.999,-999999.999,-999999.999,3373,-999999.999,1,Milkweed (FIRST Leaves),1
17297,1148509884,2006-05-24,Milkweed (FIRST sighted),1,43.07,-79.12,0,"Milkweeds first emerged on the 15th, are now about 10"". No Monarchs sighted yet and the weather from the 19th-23rd was not very hospitable if any were in the area. Temps in the high 40's with lows in the thirties.Big warmup coming this week with moderate south winds will have to see if they get pushed up.",-999999.999,-999999.999,-999999.999,9909831,-999999.999,1,Milkweed (FIRST Leaves),1
17302,1148518847,2006-05-03,Milkweed (FIRST sighted),1,45.326,-94.947,0,Joe spotted milkweed in his grandmother's garden.,Prairie woods elementary,4.0,-999999.999,2898,-999999.999,1,Milkweed (FIRST Leaves),1
17307,1148556363,2006-05-21,Milkweed (FIRST sighted),1,42.236,-70.82,0,-999999.999,-999999.999,-999999.999,-999999.999,9916975,-999999.999,1,Milkweed (FIRST Leaves),1
17308,1148559339,2006-05-24,Milkweed (FIRST sighted),1,46.629,-92.145,0,A lone Monarch was sighted along the shore of Lake Superior in the city of Superior WI. A wonderful sight. Welcome back! It's quite amazing because yesterday was my first sighting of milkweed leaves in Superior. How do the Monarchs know?,-999999.999,-999999.999,-999999.999,9906458,-999999.999,1,Milkweed (FIRST Leaves),1
17315,1148566299,2006-05-24,Milkweed (FIRST sighted),1,41.393,-73.842,0,We have our milkweed growing well.  We have not seen monarchs yet but we are seeing more butterflies and so we are expecting to see some Monarchs soon.,I am homeschooling,-999999.999,-999999.999,9914507,-999999.999,1,Milkweed (FIRST Leaves),1
17316,1148566483,2006-05-06,Milkweed (FIRST sighted),1,41.841,-88.318,0,The first time I noticed leaves of milkweed this year was during the first weekend of May ( May 6 or 7).  I have seen no monarchs yet (May 24).,-999999.999,-999999.999,-999999.999,9906427,-999999.999,1,Milkweed (FIRST Leaves),1
17318,1148567744,2006-05-22,Milkweed (FIRST sighted),1,45.024,-93.46,0,The milkweed is coming up.,Oakwood,1.0,-999999.999,9908485,-999999.999,1,Milkweed (FIRST Leaves),1
17325,1148575675,2006-05-24,Milkweed (FIRST sighted),1,45.258,-92.985,0,"i saw my first two monarchs yesterday. i live near Forest Lake, MN. i also have seen both regular milkweed and marsh milkweed growing since about Weds last week on my road.",-999999.999,-999999.999,-999999.999,9905881,-999999.999,1,Milkweed (FIRST Leaves),1
17360,1148654025,2006-05-10,Milkweed (FIRST sighted),1,43.719,-108.441,0,Lots of new plants because of the warm weather and some rain.  ,Ralph witters elementary school,2.0,-999999.999,9914058,-999999.999,1,Milkweed (FIRST Leaves),1
17373,1148667280,2005-05-19,Milkweed (FIRST sighted),1,41.377,-73.461,0,"First time up to Bear Mountain Preserve, Danbury CT. Noted young Milkweed plants (older than first leaves). This particular location is densely populated by this plant.",Supplemental teaching to my child,3.0,-999999.999,9920957,-999999.999,1,Milkweed (FIRST Leaves),1
17377,1148668578,2006-05-17,Milkweed (FIRST sighted),1,46.029,-84.329,0,-999999.999,Ojibwe charter school,-999999.999,-999999.999,4163,-999999.999,1,Milkweed (FIRST Leaves),1
17394,1148706491,2006-05-24,Milkweed (FIRST sighted),1,46.352,-94.159,0,-999999.999,Minnesota connections academy,4.0,-999999.999,9921539,-999999.999,1,Milkweed (FIRST Leaves),1
17401,1148732800,2006-05-01,Milkweed (FIRST sighted),1,41.358,-83.104,0,"Today is Saturday 5/27/06 and I haven't seen a Monarch yet. The milkweed plants sprouted a little late this year. I travel to four county parks regularly, and there's at least 800 acres of meadows I watch. Haven't seen one Monarch as yet. The Common Milkweed plants, along a railroad sidetrack I hiked regularly are about 1 1/2 feet high. Robert from Fremont, Ohio.",-999999.999,-999999.999,-999999.999,4730,-999999.999,1,Milkweed (FIRST Leaves),1
17402,1148733905,2006-05-26,Milkweed (FIRST sighted),1,42.677,-72.447,0,"No monarchs yet, but milkweed is eight inches high in our yard. ",-999999.999,-999999.999,-999999.999,9918149,-999999.999,1,Milkweed (FIRST Leaves),1
17421,1148785390,2006-05-26,Milkweed (FIRST sighted),1,43.787,-75.469,0,-999999.999,Na,-999999.999,-999999.999,3797,-999999.999,1,Milkweed (FIRST Leaves),1
17423,1148787218,2006-05-20,Milkweed (FIRST sighted),1,40.43,-74.105,0,"Lots of milkweed, and fully grown, at Mercer County Park",Pine brook school,6.0,-999999.999,9922732,-999999.999,1,Milkweed (FIRST Leaves),1
17487,1148993776,2006-05-28,Milkweed (FIRST sighted),1,44.864,-93.429,0,-999999.999,-999999.999,-999999.999,-999999.999,9922756,-999999.999,1,Milkweed (FIRST Leaves),1
17512,1149009757,2006-05-28,Milkweed (FIRST sighted),1,42.945,-85.613,0,-999999.999,-999999.999,-999999.999,-999999.999,4371,-999999.999,1,Milkweed (FIRST Leaves),1
17515,1149010695,2006-05-12,Milkweed (FIRST sighted),1,44.096,-75.478,0,-999999.999,Christian heritage,5.0,-999999.999,9913426,-999999.999,1,Milkweed (FIRST Leaves),1
17537,1149021697,2006-05-23,Milkweed (FIRST sighted),1,47.112,-91.857,0,Milkweed up: 5/23/06 <br>Adult monarchs sighted:  5/25/06 <br>Monarch eggs found:  5/25/06 <br><P>Tom's Monarch World,-999999.999,-999999.999,-999999.999,9918610,-999999.999,1,Milkweed (FIRST Leaves),1
17615,1149181829,2006-03-03,Milkweed (FIRST sighted),1,30.393,-95.689,0,The first leaves of the indigenous green milkweed (Asclepias viridis) are sprounting. ,-999999.999,-999999.999,-999999.999,9922775,-999999.999,1,Milkweed (FIRST Leaves),1
17637,1149265598,2006-06-01,Milkweed (FIRST sighted),1,43.63,-70.292,0,Small plants (2) in cultivated areas in a Circuit City parking lot. No eggs seen on them.,-999999.999,-999999.999,-999999.999,9705527,-999999.999,1,Milkweed (FIRST Leaves),1
17648,1149274666,2006-06-02,Milkweed (FIRST sighted),1,42.94,-71.531,0,-999999.999,Peter woodbury,2.0,-999999.999,9901477,-999999.999,1,Milkweed (FIRST Leaves),1
17671,1149405954,2006-05-12,Milkweed (FIRST sighted),1,37.643,-97.541,0,-999999.999,Wihs,4.0,-999999.999,9918870,-999999.999,1,Milkweed (FIRST Leaves),1
17686,1149526604,2006-05-11,Milkweed (FIRST sighted),1,34.689,-83.525,0,Milkweed that we planted last spring in our butterfly garden has returned this spring.  We have 6 strong plants.,North habersham middle school,7.0,-999999.999,1225,-999999.999,1,Milkweed (FIRST Leaves),1
17690,1149617211,2006-06-04,Milkweed (FIRST sighted),1,40.475,-79.954,0,"On a walk through a residential area.  Was nestled among streetside flowers, all tall.  Perhaps the owner has it there specifically to attract the monarch butterfly. -Jeannette Campesino",Colfax spanish academy,6.0,-999999.999,9915466,-999999.999,1,Milkweed (FIRST Leaves),1
17707,1149826411,2006-06-08,Milkweed (FIRST sighted),1,43.409,-70.476,0,"My first sighting of Milkweed in Kennebunkport this year. (Earlier I reported same for South Portland, ME) Fairly numerous 3"" to 12"" stems at a golf course in K'port. No eggs found, though.",-999999.999,-999999.999,-999999.999,9705527,-999999.999,1,Milkweed (FIRST Leaves),1
17748,1150746603,2006-06-18,Milkweed (FIRST sighted),1,44.258,-69.258,0,"Just noticed milkweed plants. Are about 10 inches high, in the field behind my house.  There are buds on some of them.",Rockport elementary school,2.0,-999999.999,9917490,-999999.999,1,Milkweed (FIRST Leaves),1
17761,1151346043,2006-12-25,Milkweed (FIRST sighted),1,30.23,-97.714,0,seeds were planted in my garden in fall 2006,-999999.999,-999999.999,-999999.999,9922873,-999999.999,1,Milkweed (FIRST Leaves),1
20130,1169044992,2007-01-18,Milkweed (FIRST sighted),1,28.392,-82.656,0,"I HAVE MILKWEED IN MY BACK YARD, NO FLOWERS BUT IT'S SPREADING.",-999999.999,-999999.999,-999999.999,9926543,-999999.999,1,Milkweed (FIRST Leaves),1
20132,1170035541,2007-01-28,Milkweed (FIRST sighted),1,30.42,-87.224,0,Found a number of leaves on the milkweed stalks that have survived our few cold snaps.,-999999.999,-999999.999,-999999.999,9926828,-999999.999,1,Milkweed (FIRST Leaves),1
20153,1172154132,2007-02-21,Milkweed (FIRST sighted),1,28.583,-100.256,0,"Did a milkweed check on the Cunningham Ranch last eveing in the 81.7dF weather. We've had several days this hot in the last few weeks. Found 1 sprig of A. oenotheroides/ Hierba de zizotes just over 1.5"" in height. We searched known locations along a 2 mile stretch of a large irrigation canal and found nothing. The only plant was within 30 yards of the ranch house where some plants receive additional water. This is a bit earlier than I have gone out to look in previous years. Always before I'd not looked till later in March and would always find plants that were 6"" high, so wanted to search earlier this year. Our last frost was the morning of the 16th. The 14th is usually our last frost date. We had a tiny shower on Tuesday, but are at the epicenter of an EXCEPTIONAL drought. If you put a nickle down on the map of Texas with the center on top of my house (12 mi. N Eagle Pass) and draw a line around the perimeter of the coin, then you'd havethe region of worst drought. ","Rio bravo nature center foundation, inc",-999999.999,-999999.999,3200,-999999.999,1,Milkweed (FIRST Leaves),1
20156,1172353314,2007-02-01,Milkweed (FIRST sighted),1,28.991,-82.047,0,-999999.999,-999999.999,-999999.999,-999999.999,9922223,-999999.999,1,Milkweed (FIRST Leaves),1
20160,1172694045,2007-02-28,Milkweed (FIRST sighted),1,28.529,-96.679,0,"Asclepias viridis up along the Texas midcoast!  After lunch, I drove out to a Farm Road about four miles west of Port Lavaca where we always find early A. viridis and sometimes A. oenotheroides.  After walking along the barditch beside the road for a few minutes I was able to see Asclepias viridis poking up thru the thatch that had been laid down in the fall when the roadsides had been mowed by the county crews.  The best plant was 2.5 inches tall with six leaves.  We had a hard freeze on the 16th and the other sites we check are still showing no sprouts, but they had no protection to offer and it may be a few more days for them.  The first two rows of counties along the coast from down here and the eastern half of Texas have had good rains but the western half of the state is a different story!  West of San Antonio it is very, very dry.",Victoria christian school,4.0,-999999.999,9704928,-999999.999,1,Milkweed (FIRST Leaves),1
20161,1172762222,2007-03-01,Milkweed (FIRST sighted),1,27.797,-97.399,0,"The Milkweed is starting to grow.  Some of it never reallys goes away in the winter here in South Texas, but shoots and new growth are begining to appear. ",-999999.999,-999999.999,-999999.999,4094,-999999.999,1,Milkweed (FIRST Leaves),1
20162,1172794545,2007-03-01,Milkweed (FIRST sighted),1,20.517,-99.867,0,"The plants that froze over the winter are starting to get their first leaves now. I have three plants in my garden that were covered during the cold months that are about 18 inches tall. They have lots of leaves, but now flowers yet. I have one in my green house with flowers. The general fauna in the area is greener than usual. We had two weeks of rain in February, which is not normal for the region. I would estimate that is the region of the Sierra Gorda around Jalpan that they have signigicant amounts of milkweek coming up now. The climate there is warmer and moister than Tequisquiapan.  <p>I haven't seen any monarchs yet, but there is a lot of butterfly activity already. There are various swallowtails all over the place. I have seen a few orange butterflies, but haven;t been close enough to be able to identify them. <p>Our current temperatures are 3 to 7 degrees C in the morning. In the afternoons the temperatures are ranging from 28 to 32 degrees C.",Real de querenda,6.0,-999999.999,9920457,-999999.999,1,Milkweed (FIRST Leaves),1
20167,1172863840,2004-03-02,Milkweed (FIRST sighted),1,26.068,-80.226,0,"I've already seen some milkweed ""babies"" emerge, but we have had a warm winter this year.<p> We recently lost many acres of milkweed ""fields"" (once again) here in Davie as a local dairy owned by the Waldrep family was sold for residential development.  The fields were blanketed with milkweed during the time the dairy operated here, since the 1960's.",-999999.999,-999999.999,-999999.999,9914100,-999999.999,1,Milkweed (FIRST Leaves),1
20180,1173278546,2007-03-04,Milkweed (FIRST sighted),1,27.461,-80.542,0,We were watering our butterfly garden and a Monarch flew around for awhile and then left. We do have milkweed blooming again.,Rivers edge elementar,4.0,-999999.999,9923102,-999999.999,1,Milkweed (FIRST Leaves),1
20182,1173361120,2007-03-01,Milkweed (FIRST sighted),1,30.449,-91.188,0,-999999.999,La printaniere montessori,2.0,-999999.999,9926152,-999999.999,1,Milkweed (FIRST Leaves),1
20183,1173363120,2007-03-01,Milkweed (FIRST sighted),1,29.996,-95.68,0,How great it is to see a couple of monarchs on the milkweed. We also have milkweed sprouting back up all over our beds......,-999999.999,-999999.999,-999999.999,9905449,-999999.999,1,Milkweed (FIRST Leaves),1
20191,1173570788,2007-03-04,Milkweed (FIRST sighted),1,30.23,-97.714,0,-999999.999,Redeemer lutheran school,3.0,-999999.999,9918418,-999999.999,1,Milkweed (FIRST Leaves),1
20193,1173632170,2007-03-10,Milkweed (FIRST sighted),1,28.448,-96.407,0,"We spent the afternoon walking the roadsides.  Found A.oenotheroides in scattered singletons and clumps along 185 from Seadrift to Port O'Connor (about 18 miles).  Finally found enough A. viridis to make us happy in a ditch along 1289 north of Powderhorn Lake coming from Port O'Connor to Port Lavaca.These are all in the southern half of the county.  Found only one more A. viridis north of these locations ... five miles west of Port Lavaca on Farm Road 1679 ... this was NOT good! <p>photos at: http://mcmc.homestead.com/mar1007.html <p>Found no eggs, saw no monarchs, have fresh eggs on backyard curassavica again today. Now we need to head inland as soon as we recover to see what asperula has popped up! <P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Milkweed (FIRST Leaves),1
20197,1173661563,2007-03-11,Milkweed (FIRST sighted),1,29.081,-97.36,0,"We went on milkweed safari to northwestern DeWitt County, about 75 miles ESE of San Antonio.  We found a great deal of Asclepias asperula all over the pasture ... found monarch eggs attached, also all over the pasture.  Found many doubles to the leaf, more eggs than we can ever recall this early in March ... seems a great deal of loading has taken place the past three days.  After the disappointment with not finding A. viridis around Victoria this week, we were very happy with amount and concentration of asperula and the fact the monarchs had been all over the place!  Did find A. viridis and A. oenotheroides along the coast in Calhoun Co. yesterday, but no eggs.",Victoria christian school,4.0,-999999.999,9704928,-999999.999,1,Milkweed (FIRST Leaves),1
20200,1173720703,2007-03-12,Milkweed (FIRST sighted),1,33.48,-93.92,0,We found some tropical milkweed in our outdoor classroom while doing some spring cleaning over the weekend.  It is under an overhang against a south facing wall.  The milkweed is about four inches tall and has several leaves already.  We had a very mild winter here in southwest Arkansas and this milkweed seems to have survived.  We're just waiting for the monarchs.,Vera kilpatrick elementary,4.0,-999999.999,358,-999999.999,1,Milkweed (FIRST Leaves),1
