,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
40137,1307937794,2011-06-12,Monarch Egg (FIRST sighted),1,41.092,-74.376,0,"I live the Newfoundland section of West Milford, New Jersey which is in northern New Jersey, within a 15 minute drive of the New York State border.  I pulled in the driveway around 3:45 this afternoon,and while fumbling for the keys for the front door of the house a Monarch flew over me and then made 2 passes over the driveway and flew around the side of the house.  I ran around the side of the house but it was nowhere to be found.  I couldn't tell whether it was a female or male but when I checked the Common, Tropical and Swamp Milkweed all around the house I found 2 eggs on the Common M/W.  In 2010 and 2009 the first Monarch arrived almost 2 weeks later than this year on June 27 in both years and in 2008 the first one arrived on June 1st.  I was surprised to see a Monarch or anything flying today as it has been very overcast and cloudy here in Northern NJ for the past 2 days.  We had a misty rain all day yesterday with temps in the high 60's and today no rain but overcast with temps in the high 60's and low 70's all day.  <P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg (FIRST sighted),0
40146,1307977058,2011-04-12,Monarch Egg (FIRST sighted),1,34.901,-85.136,0,"Observed a female Monarch laying eggs all over my Common Milkweed. In the days/weeks after this sighting, I observed several other females laying eggs onto my Common Milkweed, Butterfly Weed, and Tropical Milkweed seedlings.",-999999.999,-999999.999,-999999.999,9953894,-999999.999,1,Monarch Egg (FIRST sighted),0
40151,1307980833,2011-06-01,Monarch Egg (FIRST sighted),1,45.326,-94.947,0,Eggs found at our monitoring site.,New london/spicer middle school,5.0,-999999.999,2898,-999999.999,1,Monarch Egg (FIRST sighted),0
40169,1308098812,2011-06-14,Monarch Egg (FIRST sighted),1,49.884,-97.141,0,"We have a former landfill here in Winnipeg which has been turned into a park called Green Hill, or more commonly called ""Garbage Hill"". A lot of milkweed grows on and along it and today I found a lot of eggs for my classroom which wasn&#39;t there a week ago. Garbage Hill got egged!",Ralph brown elementary,3.0,-999999.999,9940172,-999999.999,1,Monarch Egg (FIRST sighted),0
40174,1308142000,2011-06-12,Monarch Egg (FIRST sighted),1,49.884,-97.141,0,"I saw my first adult Monarch in my yard yesterday. She was so beautiful, but her colours were quit faded. She left her legacy on my milkweed. My family enjoyed watching her lay eggs continuously all afternoon. She would stop for a snack on my chives, and continued soaring between my yard and my neighbour&#39;s.What a perfect way to end the weekend!(Also in First)",-999999.999,-999999.999,-999999.999,9940302,-999999.999,1,Monarch Egg (FIRST sighted),0
40175,1308142173,2011-06-04,Monarch Egg (FIRST sighted),1,40.223,-76.954,0,"Saw monarch flying through Lower Allen Park, near the Yellow Breeches Creek. Found 1 egg on Common milkweed (Asclepias Syriaca). Collected same, and caterpillar is about to molt to 3rd instar. (Also in First)",-999999.999,-999999.999,-999999.999,9953892,-999999.999,1,Monarch Egg (FIRST sighted),0
40179,1308178590,2011-06-15,Monarch Egg (FIRST sighted),1,38.6,-120.864,0,"First egg of the year seen on wild milkweed in north-central California<a href=""http://s636.photobucket.com/albums/uu87/4ALC/?action=view&amp;amp;current=firstegg.jpg"" target=""_blank""><img src=""http://i636.photobucket.com/albums/uu87/4ALC/firstegg.jpg"" border=""0"" alt=""Photobucket""></a>",-999999.999,-999999.999,-999999.999,9929574,-999999.999,1,Monarch Egg (FIRST sighted),0
40181,1308181839,2011-06-14,Monarch Egg (FIRST sighted),1,40.945,-74.072,0,"After a sun shower today, I noticed a few eggs on the milkweed in the vegetable garden.",Fanny meyer hillers,-999999.999,-999999.999,9953915,-999999.999,1,Monarch Egg (FIRST sighted),0
40182,1308233043,2011-06-15,Monarch Egg (FIRST sighted),1,49.884,-97.141,0,"Saw the first Monarch on June 6th. There are many eggs now on my milkweed and they are now starting to hatch. The weather has been quite cool and wet, so have seen only one or two butterflies since then. Hoping this will be a good year.",-999999.999,-999999.999,-999999.999,9940374,-999999.999,1,Monarch Egg (FIRST sighted),0
40186,1308257178,2011-06-15,Monarch Egg (FIRST sighted),1,43.9,-78.85,0,Our school Monarch Club found several milkweed plants along the edge of the sidewalk across from the school and were lucky to have also found one monarch egg. Everyone is keen to watch this egg&#39;s development over the next/last 2 weeks of school.,Beau valley public school,-999999.999,-999999.999,9929383,-999999.999,1,Monarch Egg (FIRST sighted),0
40187,1308278154,2011-06-16,Monarch Egg (FIRST sighted),1,41.26,-73.21,0,Saw our first adult monarch in the neighborhood this afternoon and when we inspected the milkweed we found an egg.  The milkweed has just come into bloom in the last couple of days.Last year we had our first sighting and first egg around May 21.,-999999.999,-999999.999,-999999.999,9953917,-999999.999,1,Monarch Egg (FIRST sighted),0
40194,1308321810,2011-06-17,Monarch Egg (FIRST sighted),1,33.683,-118.012,0,We have about 4 Monarch's flying about. One female is laying. Two males are doing some strange behavior with each other. The male  on top was faded and the male on the bottom was a fresh monarch. I separated them twice but they keep going back to each other. We have eggs and lots of milkweed. ,-999999.999,-999999.999,-999999.999,9940979,-999999.999,1,Monarch Egg (FIRST sighted),0
40196,1308322719,2011-06-12,Monarch Egg (FIRST sighted),1,44.3,-76.467,0,We spotted our first monarch in our backyard and followed her as she glided to our front yard&#39;s milkweed patch.  She was rather tattered but laying eggs!  We found two eggs and today (June 17) is their birthday!! ,Joyceville public school,78.0,-999999.999,4354,-999999.999,1,Monarch Egg (FIRST sighted),0
40197,1308326095,2011-06-17,Monarch Egg (FIRST sighted),1,40.889,-74.046,0,"After this morning&#39;s storm, a student I checked our garden&#39;s milkweed and we fond 5 Monarch eggs. Yippee she found us!",Nellie k. parker elementary,-999999.999,-999999.999,9951155,-999999.999,1,Monarch Egg (FIRST sighted),0
40205,1308345468,2011-06-15,Monarch Egg (FIRST sighted),1,43.7,-79.417,0,"Found two eggs about to hatch, brought them inside and they hatched this morning.",-999999.999,-999999.999,-999999.999,9953842,-999999.999,1,Monarch Egg (FIRST sighted),0
40209,1308358297,2011-06-11,Monarch Egg (FIRST sighted),1,39.722,-74.128,0,Saturday (6/11)I found 11 eggs on my A. purpurasens and a 1st instar on common mw. Coordinates on LBI 39.43.19N/ 74.07.39W. There must have been a female monarch flitting through the area! 4 eggs have hatched as of Monday morning.<P>Courtesy of Monarch Watch,-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg (FIRST sighted),0
40224,1308443098,2011-06-17,Monarch Egg (FIRST sighted),1,49.884,-97.141,0,"Found the first egg in my garden this evening after seeing the 1st monarch in my yard this afternoon. The egg is on a flower bud of Silky Milkweed (Asclepias syriaca). I also have Dwarf and Swamp Milkweed in my garden (A. ovalifolica and A incarnata). My yard is in a dense urban area, yet monarchs find the milkweed plants every year.",-999999.999,-999999.999,-999999.999,9953867,-999999.999,1,Monarch Egg (FIRST sighted),0
40225,1308452909,2011-06-18,Monarch Egg (FIRST sighted),1,49.899,-97.139,0,Three eggs on our milkweed.,Lord nelson,1.0,-999999.999,9953927,-999999.999,1,Monarch Egg (FIRST sighted),0
40227,1308494152,2011-06-19,Monarch Egg (FIRST sighted),1,44.05,-79.467,0,"Finally, I found 2 eggs on my white swamp milkweed this morning! Hoping for many more. This afternoon I saw a beautiful young female Monarch checking out my whorled milkweed buds. After she left I checked for eggs and found 10, all on closed buds. I decided to cut off the egg portion of the bud and take it inside, didn't think I'd be able to find them if the buds opened up, also there were lots of spiders lurking in and around the buds. I've put each egg in a separate pill vial on a wet paper towel, hope that keeps the buds alive until the eggs hatch. Please email me if you have any suggestions on how to proceed from here. Does anyone know if the instars will eat the bud when it hatches?",-999999.999,-999999.999,-999999.999,9952214,-999999.999,1,Monarch Egg (FIRST sighted),0
40228,1308504881,2011-06-19,Monarch Egg (FIRST sighted),1,41.809,-88.026,0,"I have yet to see a Monarch but, I have evidence of a female.  She deposited 3 lovely little eggs (which I promptly collected to raise)on my one and only milkweed.  Hopefully, there will be more.  ",-999999.999,-999999.999,-999999.999,9951703,-999999.999,1,Monarch Egg (FIRST sighted),0
40234,1308537853,2011-06-19,Monarch Egg (FIRST sighted),1,45.225,-94.115,0,"I found two monarch eggs and two that had just hatched. I have not seen any monarch butterflies in the area for a few weeks, so was glad to see the new eggs. ",-999999.999,-999999.999,-999999.999,9946486,-999999.999,1,Monarch Egg (FIRST sighted),0
40235,1308540710,2011-06-19,Monarch Egg (FIRST sighted),1,42.474,-96.057,0,"We went milkweed hunting today and found 2 milkweed plants with eggs. So we report 2 eggs. It was so fun and amazing. We were excited. We also saw our first monarch larve, instar 3 or 4. We took pictures and will send them over. We could not believe our eyes when we saw the larve munching at the top of the milkweed plant and watched him move around and try to hide and it was sooooooo great! It made our day. He came home with us and is in our butterfly house munching on more milkweed plants!  Will report on separate email. Jensen&#39;s",Lawton bronson csd elem,1.0,-999999.999,9953733,-999999.999,1,Monarch Egg (FIRST sighted),0
40244,1308612604,2011-06-20,Monarch Egg (FIRST sighted),1,42.078,-87.823,0,First time this year I saw a monarch on milkweed.  Found 3 eggs on the plants where it landed.,-999999.999,-999999.999,-999999.999,9941190,-999999.999,1,Monarch Egg (FIRST sighted),0
40271,1309034233,2011-05-31,Monarch Egg (FIRST sighted),1,42.32,-84.391,0,We found our first monarch egg today. ,-999999.999,-999999.999,-999999.999,9953963,-999999.999,1,Monarch Egg (FIRST sighted),0
40281,1309121622,2011-06-25,Monarch Egg (FIRST sighted),1,40.039,-84.184,0,We were looking for monarch larvae and spotted a egg!,Crestwood intermediate,4.0,-999999.999,9953968,-999999.999,1,Monarch Egg (FIRST sighted),0
40282,1309121897,2011-06-25,Monarch Egg (FIRST sighted),1,40.039,-84.184,0,We were looking for monarch larvae and spotted a egg!,Crestwood intermediate,4.0,-999999.999,9953968,-999999.999,1,Monarch Egg (FIRST sighted),0
40283,1309135089,2011-06-26,Monarch Egg (FIRST sighted),1,41.521,-90.576,0,"I have not sighted an adult monarch yet this year, however, today, I found 4 eggs on my milkweek, so I know one was here.  ",-999999.999,-999999.999,-999999.999,9939881,-999999.999,1,Monarch Egg (FIRST sighted),0
40290,1309554421,2011-07-01,Monarch Egg (FIRST sighted),1,41.749,-87.837,0,"Found my first batch of eggs today.  A few on my common milkweed, but mostly on the butterfly weed.  I watched the female lay her eggs on the smallest butterfly weed plants, to my surprise.",Oak ridge elementary,2.0,-999999.999,9947892,-999999.999,1,Monarch Egg (FIRST sighted),0
40306,1309914266,2011-06-18,Monarch Egg (FIRST sighted),1,41.809,-88.026,0,"I found three eggs on the same plant on Saturday, June 18.  All three have pupated on July 2.Although I have checked over 500 other milkweed plants, i have found no other eggs, caterpillars, pupae, or adults.  There have been numerous munched milkweed leaves however.",-999999.999,-999999.999,-999999.999,9954022,-999999.999,1,Monarch Egg (FIRST sighted),0
40315,1310075061,2011-07-03,Monarch Egg (FIRST sighted),1,44.648,-83.361,0,Observed a female monarch lay eggs in my new butterfly garden I created as a waystation for Monarch Watch below and on top of Common Milkweed that are 6 to 12 inches high.,-999999.999,-999999.999,-999999.999,9946678,-999999.999,1,Monarch Egg (FIRST sighted),0
40321,1310143268,2011-07-08,Monarch Egg (FIRST sighted),1,40.334,-74.582,0,The first female Monarch of 2011 left at least one egg at Waystation 2020!  We&#39;ll search for more after she has left the garden.  Pretty exciting that she started oviposting right at lunch time so that all of the preschoolers at The Children&#39;s Campus at RVCC could watch from the windows!,Children's campus at rvcc,-999999.999,-999999.999,9929221,-999999.999,1,Monarch Egg (FIRST sighted),0
40349,1310750781,2011-07-11,Monarch Egg (FIRST sighted),1,40.994,-73.879,0,"Collected 9 eggs mid June (estimated 6/15/11) and released all the adults. Later, collected lots of eggs from my own milkweed laid by a very tattered monarch on 7/11/11.  ",Hastings nursery school,-999999.999,-999999.999,9947188,-999999.999,1,Monarch Egg (FIRST sighted),0
40398,1310854104,2011-06-01,Monarch Egg (FIRST sighted),1,41.85,-88.112,0,"I have not seen a butterfly anywhere.  In my yard the milkweed is abundant and I have collected only about 10 eggs.  I did find a medium sized caterpillar and collected him.  He is now in a chrysalis with about a week to go.  I like sharing these guys with the kids in my neighborhood.  Last year we had over 100.It was a cold and wet spring, and then lately it&#39;s been extremely hot.",Gary elementary school,-999999.999,-999999.999,9929526,-999999.999,1,Monarch Egg (FIRST sighted),0
40409,1310919242,2011-07-17,Monarch Egg (FIRST sighted),1,42.937,-73.896,0,I saw the first monarch yesterday. I checked my milkweed plants and have found 8 eggs!Very wet spring and early summer. I was not sure the monarchs would make it here.,-999999.999,-999999.999,-999999.999,9954070,-999999.999,1,Monarch Egg (FIRST sighted),0
40428,1311109249,2011-07-19,Monarch Egg (FIRST sighted),1,44.738,-91.51,0,Found the first egg of the season...same day I found the first larva of the season.  Both were on swamp milkweed in my garden.  ,-999999.999,-999999.999,-999999.999,9914151,-999999.999,1,Monarch Egg (FIRST sighted),0
40436,1311186242,2011-07-18,Monarch Egg (FIRST sighted),1,42.638,-84.527,0,"I found the first monarch egg of the season on swamp milkweed in my backyard and brought it in the house to raise.  I&#39;ve seen very few adult monarchs since my first sighting on June 4, but there has been one occasionally floating around my backyard the last three days.  She must have left me this gift :)",-999999.999,-999999.999,-999999.999,8486,-999999.999,1,Monarch Egg (FIRST sighted),0
40461,1311464244,2011-07-23,Monarch Egg (FIRST sighted),1,42.647,-74.575,0,"6:00pm, 4th day of heat wave, 96 degrees. ",-999999.999,-999999.999,-999999.999,9940596,-999999.999,1,Monarch Egg (FIRST sighted),0
40463,1311473007,2011-07-21,Monarch Egg (FIRST sighted),1,44.4,-79.667,0,Today was the first time I&#39;ve found Monarch eggs. I found 8 and took them home to care for them. I will post my success shortly.,-999999.999,-999999.999,-999999.999,9953974,-999999.999,1,Monarch Egg (FIRST sighted),0
40471,1311552896,2011-07-25,Monarch Egg (FIRST sighted),1,41.559,-72.51,0,I found lots of monarch eggs on milkweed near my house.  Also saw the first monarch of the season.,The learning collective,1.0,-999999.999,8095,-999999.999,1,Monarch Egg (FIRST sighted),0
40474,1311554114,2011-07-22,Monarch Egg (FIRST sighted),1,41.655,-75.083,0,"Monarch eggs and larvae have been scarce this summer, and I&#39;ve only seen 3 adults. But during the week of 7/7 I began to see an occasional egg, and last week found ca. three-dozen eggs on plants at a remote road-shoulder -- 23 of them during the afternoon of 7/22. Sadly, though, milkweed has been eliminated from formerly productive habitats around here, and this trend will continue. ",-999999.999,-999999.999,-999999.999,9946303,-999999.999,1,Monarch Egg (FIRST sighted),0
40476,1311595279,2011-07-22,Monarch Egg (FIRST sighted),1,41.033,-73.765,0,discovered 3 eggs freshly laid - only occasionally have adult monarchs been in view.,-999999.999,-999999.999,-999999.999,9946527,-999999.999,1,Monarch Egg (FIRST sighted),0
40485,1311687525,2011-07-23,Monarch Egg (FIRST sighted),1,45.067,-64.633,0,"Eggs only spotted shortly after two Monarchs seen. All have been deposited on very small plants, none on larger flowering milkweed.",-999999.999,-999999.999,-999999.999,9922887,-999999.999,1,Monarch Egg (FIRST sighted),0
40488,1311711532,2011-07-26,Monarch Egg (FIRST sighted),1,44.988,-92.692,0,Found two eggs on young individual milkweed plant. About 30 feet apart from one another. ,-999999.999,-999999.999,-999999.999,9954137,-999999.999,1,Monarch Egg (FIRST sighted),0
40512,1312131400,2011-07-31,Monarch Egg (FIRST sighted),1,43.149,-88.123,0,I have been looking for eggs or larve and did not know that the eggs were so small.  thanks for the pic as I found 5 eggs on the milkweek in the back field. very coo.!!!!!,-999999.999,-999999.999,-999999.999,9954175,-999999.999,1,Monarch Egg (FIRST sighted),0
40562,1312813110,2011-07-19,Monarch Egg (FIRST sighted),1,39.091,-76.624,0,Noticed two female monarch butterfly&#39;s.,Arlington echo,12.0,-999999.999,9954266,-999999.999,1,Monarch Egg (FIRST sighted),0
40563,1312813191,2011-07-19,Monarch Egg (FIRST sighted),1,39.091,-76.624,0,Noticed egg under common milkweed leaf.,Arlington echo,12.0,-999999.999,9954266,-999999.999,1,Monarch Egg (FIRST sighted),0
45845,1329396128,2012-02-15,Monarch Egg (FIRST sighted),1,26.988,-82.343,0,"This last frost has destroyed all my planted milkweed, and a very pregnant female found its way Into my green house laying all her eggs on the 20 to 30 plants that I had in there growing back after being previous ""hosts"" for my indoor habitat, leaving me with 20 to 30 more cats than I can feed.  I live in north port charlotte and am looking for foster families.  If you have room and are willing to take in some fosters, or know of someome who is, please contact me.  I really don&#39;t want to have to euthanize any to spare them from a slow death of starvation! ",-999999.999,-999999.999,-999999.999,9948276,-999999.999,1,Monarch Egg (FIRST sighted),0
45906,1330615359,2012-02-29,Monarch Egg (FIRST sighted),1,30.047,-95.214,0,Female monarch sighted depositing eggs on milkweek.  At least 30 eggs found on milkweed plants.,-999999.999,-999999.999,-999999.999,9958032,-999999.999,1,Monarch Egg (FIRST sighted),0
45918,1330870309,2012-03-02,Monarch Egg (FIRST sighted),1,29.314,-81.152,0,First of spring Monarch female flitting around my yard depositing eggs on milkweeds. Our heaviest cold is over for this year but it is already very hot so hope the eggs survive and don&#39;t cook on the leaves.,-999999.999,-999999.999,-999999.999,9927641,-999999.999,1,Monarch Egg (FIRST sighted),0
45935,1330988599,2012-03-05,Monarch Egg (FIRST sighted),1,30.158,-95.489,0,Today we had two monarchs in and out of the garden. My daughter returned home from school and saw a monarch in the front garden on one of the milkweed plants. She checked the plants and found the eggs. Some of the eggs are deposited on the underside of the leaf and some on the top of the leaf. We have lots of eggs distributed over two large Mexican Milkweed plants. We have a lot of early milkweed this year. I'm off to check the rest of the garden!,Cunae international school,2.0,https://journeynorth.org/jnorth/images/userfiles/1330988599.jpg,9951810,-999999.999,1,Monarch Egg (FIRST sighted),0
45951,1331168484,2012-03-04,Monarch Egg (FIRST sighted),1,29.996,-95.68,0,"Daily sightings of faded, tattered Monarchs.  Had a female laying eggs this afternoon and doing arial accrobatics with another Monarch.  Was not able to observe sex of 2nd butterfly.",Joe long,-999999.999,-999999.999,9970923,-999999.999,1,Monarch Egg (FIRST sighted),0
45953,1331178434,2012-03-05,Monarch Egg (FIRST sighted),1,30.034,-95.261,0,"After hearing a friend in the Woodlands (north of Houston),  I decided to check my own milkweed in Kingwood (more northeast of Houston).I also found about 5 eggs on 3 different plants.   There could be more eggs, but I have lots of small shoots.   Note: I have had Monarchs since October.  Most Monarchs came in January where I had around 60 raised from two different locations in Kingwood.",Linda currie,-999999.999,-999999.999,9944810,-999999.999,1,Monarch Egg (FIRST sighted),0
45974,1331440548,2012-03-10,Monarch Egg (FIRST sighted),1,26.458,-80.08,0,"saw lots of monarchs today depositing eggs and feeding from my milkweeds. It&#39;s the first activity I&#39;ve really seen this spring, we&#39;ve had a windy wet spell in south Fl.",-999999.999,-999999.999,-999999.999,9955489,-999999.999,1,Monarch Egg (FIRST sighted),0
45989,1331573236,2012-03-12,Monarch Egg (FIRST sighted),1,30.543,-98.355,0,Monarch spent several minutes flying around my yard but did not nectar.  It did lay several eggs on two tropical milkweeds.,-999999.999,-999999.999,-999999.999,9936469,-999999.999,1,Monarch Egg (FIRST sighted),0
46001,1331656401,2012-03-12,Monarch Egg (FIRST sighted),1,27.471,-97.711,0,About a dozen Monarchs have been flying and blowing around my yard the past few days. A few actually managed to land on the milkweed which about 18 in. high and full of blooms. One actually left several eggs.<p>Courtesy of TX-BUTTERFLY,-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg (FIRST sighted),0
46004,1331668539,2012-03-13,Monarch Egg (FIRST sighted),1,30.37,-95.82,0,"Today I watched a beautiful faded monarch female laying eggs on the young native milkweed plants (Asclepius viridis) in our pastures. She was very intent to find the small plants, but easily disturbed by me -- she rested a couple of times in a nearby tree. I took some photographs of her and of the tiny eggs on some of the milkweed plants she visited. I watched her for about 25 minutes as she traversed a 2 acre area back and forth. It was around noon with overcast skies and about 80 degrees F. Simply wonderful to see her and her determination to find the perfect plants for her eggs. I saw her lay eggs on at least 10 different plants, usually 2 or more eggs on each plant.",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles/1331668539.jpg,9922775,-999999.999,1,Monarch Egg (FIRST sighted),0
46005,1331669090,2012-03-13,Monarch Egg (FIRST sighted),1,30.37,-95.82,0,"(I added another photo, this time of the newly laid eggs -- the report is the same.) Today I watched a beautiful faded monarch female laying eggs on the young native milkweed plants (Asclepius viridis) in our pastures. She was very intent to find the small plants, but easily disturbed by me -- she rested a couple of times in a nearby tree. I took some photographs of her and of the tiny eggs on some of the milkweed plants she visited. I watched her for about 25 minutes as she traversed a 2 acre area back and forth. It was around noon with overcast skies and about 80 degrees F. Simply wonderful to see her and her determination to find the perfect plants for her eggs. I saw her lay eggs on at least 10 different plants, usually 2 or more eggs on each plant. ",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles/1331669090.jpg,9922775,-999999.999,1,Monarch Egg (FIRST sighted),0
46010,1331679552,2012-03-13,Monarch Egg (FIRST sighted),1,30.146,-98.039,0,We&#39;ve had several monarchs visit over the past few daysYesterday and today we are finding a few dozen or more eggsThey are on our tropical milkweek surrounding our houseThe weather has been great....sunny and warm,-999999.999,-999999.999,-999999.999,9957990,-999999.999,1,Monarch Egg (FIRST sighted),0
46011,1331685463,2012-03-13,Monarch Egg (FIRST sighted),1,29.501,-95.192,0,Female was laying eggs today.  Several sitings of Monarchs in the area.  ,Bales intermediate,4.0,-999999.999,9947270,-999999.999,1,Monarch Egg (FIRST sighted),0
46021,1331694561,2012-03-12,Monarch Egg (FIRST sighted),1,31.459,-97.288,0,"On the first sunny day after several days of cold and rain, the Monarch found her way to the butterfly garden in my yard where I saw her laying eggs.  The plants are newly emerging from the mulch placed around them forprotection during the winter.   Those few leaves were enough for her to getbusy with what she needed to do. Harris Creek, West of Waco<p>Courtesy of TX-BUTTERFLY",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg (FIRST sighted),0
46031,1331753572,2012-03-13,Monarch Egg (FIRST sighted),1,30.047,-95.214,0,"We saw our first female monarch today. She looked quite worn color-wise, but overall she looked pretty healthy, all things considered. She was laying eggs on our Asclepias physocarpa (family jewels milkweed).<p>Editor&#39;s note: Also in Monarch First",-999999.999,-999999.999,-999999.999,9944733,-999999.999,1,Monarch Egg (FIRST sighted),0
46042,1331811570,2012-03-14,Monarch Egg (FIRST sighted),1,32.774,-91.709,0," I found 2 eggs on my tropical milkweed !!! this is early,last year I didn&#39;t find any eggs until 3/27/11.",-999999.999,-999999.999,-999999.999,9949176,-999999.999,1,Monarch Egg (FIRST sighted),0
46050,1331818671,2012-03-14,Monarch Egg (FIRST sighted),1,29.469,-98.528,0,"At the Monarch Waystation at Mitchell Lake Audubon Center we have our first eggs on the sprouting tropical milkweed. Observed a female Monarch visiting the tiny new Swamp, Green, Broad and Zizotes milkweed that have been planted in a nearby garden.",-999999.999,-999999.999,-999999.999,9946843,-999999.999,1,Monarch Egg (FIRST sighted),0
46057,1331828458,2012-03-14,Monarch Egg (FIRST sighted),1,29.821,-98.751,0,"A report from suburban Bergheim:Last evening (3/14) I checked my milkweed patch, Rocky Flats II (50.4 sq.M) and found an egg on the first antelope horns that I checked.WOW, I thought.............then I looked up and there was a faded but not tattered monarch flitting about no more than a foot to two feet off the ground, dipping to check vegetation.  She was definitely in an egg laying mood.  I never saw her land on anything but I feel sure that she was the one who laid the egg.Then BINGO, I checked the remaining 12 milkweeds in the patch and found a total of 27 eggs!  One plant had 7 eggs on it and only 5 plants had just 1 egg.  Twelve of the 13 milkweeds that I found had eggs on them.I just got back from walking my dog up my short (0.2 mile) street (3/15). I decided to check the A. oenotheroides that grows in the ROW.  The first plant that I checked had 2 eggs on it.This is the first time I have seen any eggs on Hierba de Zizotes in the ROW or on my property.",-999999.999,-999999.999,-999999.999,9927081,-999999.999,1,Monarch Egg (FIRST sighted),0
46058,1331828553,2012-03-15,Monarch Egg (FIRST sighted),1,29.821,-98.751,0,I just got back from walking my dog up my short (0.2 mile) street in Cordillera Ranch. I decided to check the A. oenotheroides that grows in the ROW.  The first plant that I checked had 2 eggs on it.This is the first time I have seen any eggs on Hierba de Zizotes in the ROW or on my property.,-999999.999,-999999.999,-999999.999,9927081,-999999.999,1,Monarch Egg (FIRST sighted),0
46060,1331831044,2012-03-13,Monarch Egg (FIRST sighted),1,30.449,-91.188,0,"Viewed a drab, worn female laying eggs on some of my milkweed plants. I went out and collected a total of 54 eggs which I will raise to butterflies and release. I do this each year. Last year the first monarchs from Mexico were depositing eggs on March 19th, so it is a little earlier for this season",-999999.999,10.0,-999999.999,9944499,-999999.999,1,Monarch Egg (FIRST sighted),0
46084,1331910790,2012-03-13,Monarch Egg (FIRST sighted),1,29.692,-98.068,0,"Three old, faded Monarchs in the backyard, first sighting this year. One fed at the Butterfly Weed and then landed multiple times and laid eggs on the leaves of the Butterfly Weed and the Butterfly Bush. ",-999999.999,-999999.999,-999999.999,9942425,-999999.999,1,Monarch Egg (FIRST sighted),0
46085,1331911441,2012-03-14,Monarch Egg (FIRST sighted),1,29.635,-95.635,0,One female Monarch left eggs on our milkweed plants.,-999999.999,-999999.999,-999999.999,8602,-999999.999,1,Monarch Egg (FIRST sighted),0
46102,1331931537,2012-03-14,Monarch Egg (FIRST sighted),1,29.469,-98.528,0,Female Monarch laying eggs on milkweed in my yard (zip 78215). This is the first sighting of a Monarch this year.,-999999.999,-999999.999,-999999.999,9958422,-999999.999,1,Monarch Egg (FIRST sighted),0
46109,1331941640,2012-03-15,Monarch Egg (FIRST sighted),1,32.66,-96.914,0,Watched female Monarch laying eggs on milkweed in my garden...a total of 21. I&#39;ll ensure their survival as I did last year by covering with fine netting and releasing once they emerge.,-999999.999,-999999.999,-999999.999,9958162,-999999.999,1,Monarch Egg (FIRST sighted),0
46115,1331952281,2012-03-16,Monarch Egg (FIRST sighted),1,31.536,-92.381,0,"We noticed a monarch flitting around when we were doing yardwork this morning. This evening I was checking on 4 milkweed plants that I set out this morning and noticed a monarch nectaring. After it left, I checked the plants and found several monarch eggs. ",-999999.999,-999999.999,-999999.999,9942600,-999999.999,1,Monarch Egg (FIRST sighted),0
46120,1331998169,2012-03-15,Monarch Egg (FIRST sighted),1,29.757,-95.365,0,Female laying eggs on our milkweed. Looked in very good shape!<p>Editor&#39;s note: Also in FIRST,-999999.999,-999999.999,-999999.999,9955208,-999999.999,1,Monarch Egg (FIRST sighted),0
46124,1331998923,2012-03-14,Monarch Egg (FIRST sighted),1,29.757,-95.365,0,"We found four small caterpillars on our milkweed plant. We thought we had seen a couple of adult monarchs in the area, but were not sure. However, the caterpillars confirm that they were Monarchs. We are hoping that we will find more caterpillars. Last year we had a many more and released 7 butterflies.<p>Editor&#39;s Note: The presence of caterpillars means an adult monarch has arrived in this area. Therefore, we are adding this larva report to the egg map.",Immanuel lutheran school,-999999.999,-999999.999,9958423,-999999.999,1,Monarch Egg (FIRST sighted),0
46126,1331999357,2012-03-16,Monarch Egg (FIRST sighted),1,30.449,-91.188,0,"My milkweed never died back this winter, so it&#39;s in full bloom right now. I&#39;ve had one faded-looking monarch laying eggs on each of my six milkweed plants for the past 3 days (March 14-16).",-999999.999,-999999.999,-999999.999,9950686,-999999.999,1,Monarch Egg (FIRST sighted),0
46146,1332031317,2012-03-17,Monarch Egg (FIRST sighted),1,28.513,-100.527,0,"Just counted 30 eggs on several A. curassavica in 3 large tubs in my backyard. There are 4 adult monarchs vying for a night roost in the big pine on the edge of the bluff. 75dF, no wind. Light showers far out on the horizon, SW of Piedras Negras, Coah., Mexico.","Rio bravo nature center foundation, inc",-999999.999,-999999.999,9908542,-999999.999,1,Monarch Egg (FIRST sighted),0
46160,1332082676,2012-03-17,Monarch Egg (FIRST sighted),1,29.556,-95.726,0,"Milkweed flourishing, we have seen multiple monarchs laying eggs, many silver and faded.  We already have small caterpillars on the plants.  We have also planted butterfly bush but it has not bloomed yet.",-999999.999,-999999.999,-999999.999,9957230,-999999.999,1,Monarch Egg (FIRST sighted),0
