,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
20409,1175627666,2007-04-01,Monarch Larva (FIRST sighted),1,29.853,-98.581,0,2 - 1st instars found.,-999999.999,-999999.999,-999999.999,9927081,-999999.999,1,Monarch Larva (FIRST sighted),0
20455,1176128187,2007-04-06,Monarch Larva (FIRST sighted),1,32.481,-99.682,0,"On the way back to Abilene yesterday, every plant had both eggs and 1st instar caterpillars. Buds were larger and almost ready to open in just 3 days. The area had recieved upwards of 7"" of rain recently. Plants had between 9 and 15 ramettes and I counted 9 eggs on one of the larger plants. The ramettes were from just a few inches in height to 14"", starting to spread out from the center and lay along the ground with the weight of the budding heads.<P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Larva (FIRST sighted),0
20461,1176147840,2007-04-04,Monarch Larva (FIRST sighted),1,35.872,-82.301,0,"I saw my first monarch of the year last Wednesday in Burnsville  and my friend Judy C's husband Bill saw one on or about the same day near where they live. However, we have had 20 degree temps the last two nights (another predicted for tonight) and woke yesterday (April 7th) to 2-3 inches of SNOW. Snow melted during the day, so nothing except the plants I covered before it turned cold had any protection last night. I am sure that returning monarch--the earliest I have ever seen here--died in the cold. SO depressing!<P> Our spring, which was proceeding so beautifully, has been ruined. Trees that had begun to leaf out all got burned, cherry in full bloom now has brown blossoms. Judy and Bill lost their whole apple crop in their 80-acre orchard. What do you think the result of this extended freeze will be on the 2007 monarch season? <P>Forwarded for Elizabeth H. by Dr. Lincoln Brower.",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Larva (FIRST sighted),0
20464,1176171825,2007-04-07,Monarch Larva (FIRST sighted),1,35.914,-98.023,0,"Thursday, I gathered up about 15 Monarch eggs found on A. incarnata, and A. speciosa and brought them inside. They were predicting freezing temps for this area into the 20's.  I covered what plants I could in my garden, and hoped for the best.  Saturday, I had my 1st Monarch cat hatch.  And, several more on Sunday.  We were quite fortunate that the temps did not stay below freezing very long Saturday morning.  And did not freeze on Sunday.  The milkweed in my garden still looks quite good, as well as the eggs left outside on my covered plants.  I have now brought more eggs in to see how well they hatch.  Ready for warmer weather....  ",-999999.999,-999999.999,-999999.999,9915222,-999999.999,1,Monarch Larva (FIRST sighted),0
20465,1176190293,2007-04-03,Monarch Larva (FIRST sighted),1,29.957,-90.078,0,My class found a tiny caterpillar on the milkweed in our butterfly garden. The week before we had watched a female laying eggs on the underside of milkweed leaves. Our school is closed for spring holidays. We are anxious to see what has happened when we return.,Gretna no. 2 academy,3.0,-999999.999,9908123,-999999.999,1,Monarch Larva (FIRST sighted),0
20491,1176635606,2007-04-14,Monarch Larva (FIRST sighted),1,28.807,-96.979,0,"Noticed my yellow butterflyweed was torn up. Thought I had beat it up with the weedeater.  Looked closer and found several larvae.  Looked at the orange variety growing closer to the house and there were none.  Will keep an eye on to see where they go to ""rest.""",-999999.999,-999999.999,-999999.999,9928312,-999999.999,1,Monarch Larva (FIRST sighted),0
20507,1176850284,2007-04-16,Monarch Larva (FIRST sighted),1,29.635,-95.635,0,"I have some milkweed (the one with orange and yellow flowers) that volunteered in a flowerbed.  While I was working in the flowerbed, I discovered 2 monarch caterpiilars.  They are approximately 1-1/2 inches long.  I assume that very soon they will form chrysalis's and make their wonderful transformation.  I have taken photos and am watching and waiting.",-999999.999,-999999.999,-999999.999,9928358,-999999.999,1,Monarch Larva (FIRST sighted),0
20524,1177030666,2007-04-19,Monarch Larva (FIRST sighted),1,33.543,-79.066,0,First set of 8 eggs laid have hatched into larvae.   There are undoubetly more in the garden!,-999999.999,-999999.999,-999999.999,9921587,-999999.999,1,Monarch Larva (FIRST sighted),0
20536,1177183841,2007-04-21,Monarch Larva (FIRST sighted),1,25.42,-101.0,0,"Ayer encontré en el jardin de mi casa 8 orugas en 3er. y 4o. estadío larvario alimentandose en las asclepias, tambien encontré 2 crisalidas, una colgada en la barda del jardín y otra bajo la hoja de una sábila.Feliz día de la Tierra",Correo real,-999999.999,-999999.999,9911137,-999999.999,1,Monarch Larva (FIRST sighted),0
20616,1177695746,2007-04-23,Monarch Larva (FIRST sighted),1,35.998,-86.787,0,Our first milkweed and eggs were frozen by the unusually severe cold spell in early April - a multi-day freeze that followed an unusually warm period.  This was our first sighting of larvae since the freeze.  ,Owl's hill nature sanctuary,-999999.999,-999999.999,9902583,-999999.999,1,Monarch Larva (FIRST sighted),0
20619,1177697029,2007-04-26,Monarch Larva (FIRST sighted),1,33.995,-83.35,0,-999999.999,-999999.999,-999999.999,-999999.999,9928587,-999999.999,1,Monarch Larva (FIRST sighted),0
20667,1178199286,2007-04-30,Monarch Larva (FIRST sighted),1,39.763,-86.4,0,This milkweed had monarch larvae--also on stems and unopened leaves,-999999.999,-999999.999,-999999.999,9928688,-999999.999,1,Monarch Larva (FIRST sighted),0
20679,1178304507,2007-05-02,Monarch Larva (FIRST sighted),1,36.08,-97.084,0,"My children and I found a young 5th instar monarch larva on a healthy green milkweed (Asclepias viridis) plant growing in disturbed tallgrass prairie near our home.  I searched 40 to 50 additional milkweed stems, but found no other signs of eggs or larvae.We took the larva home, and are rearing it. ",-999999.999,-999999.999,-999999.999,9928038,-999999.999,1,Monarch Larva (FIRST sighted),0
20741,1178974087,2007-05-10,Monarch Larva (FIRST sighted),1,38.743,-77.047,0,"Latitude & longitude are a bit off.  This was River Farm Park on the Potomac, a bit up the river from the Mount Vernon estate (whose coordinates I actually entered). Earliest larvae I've EVER seen in my area!  I saw over ten; there were likely many more.  Oldest were about 3 days, based on size.  Youngest was newly hatched on May 10 or previous night.  Chewing patterns didn't indicate any larger or older larvae.  None of the milkweed was much taller than 15.""  Looked like all incarnata.  Location:  by a river, in a small open meadow, near gardens FULL of flowers.",Homeschool,2.0,-999999.999,9914381,-999999.999,1,Monarch Larva (FIRST sighted),0
20811,1179400525,2007-05-17,Monarch Larva (FIRST sighted),1,44.926,-93.289,0,17May07: This is the first larva to hatch (by 6 am) from the eggs found on Mother's day. See related report on first egg sighting. The other four look like they are ready to hatch today - probably within hours.,-999999.999,4.0,-999999.999,4798,-999999.999,1,Monarch Larva (FIRST sighted),0
20813,1179408012,2007-05-17,Monarch Larva (FIRST sighted),1,39.864,-86.38,0,"Although I have still not seen a monarch (she must be sneaky), I did find eggs on my milkweed yesterday (5/16) and several of the eggs have hatched this morning! :) ",-999999.999,-999999.999,-999999.999,9906473,-999999.999,1,Monarch Larva (FIRST sighted),0
20836,1179459253,2007-05-17,Monarch Larva (FIRST sighted),1,39.758,-84.188,0,"I found two larva...one slightly larger than the other on some ""swamp milkweed"" that I planted several years ago specifically to attract monarchs.  About two or three weeks ago, I saw a monarch in my yard.  I was positive it was a male one. I was so excited to see one this early.  Now, today!  I go out and find two larvae!!! Must have been a female!  The butterfly went to every single milkweed plant...which were only about 2 inches tall at that time!Exciting!",-999999.999,-999999.999,-999999.999,9928915,-999999.999,1,Monarch Larva (FIRST sighted),0
20878,1179757870,2007-05-20,Monarch Larva (FIRST sighted),1,40.177,-83.091,0,"I discovered third instar caterpillars this morning on the Prairie Milkweed (Asclepias sullivantii).  This species is close two feet tall now in comparison to many other species I grow that are far behind in growth.      In seven years at this location, this is the earliest I have ever had caterpillars.  I have not seen a single butterfly anywhere, but obviously a least one female flew through my yard!<P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Larva (FIRST sighted),0
20896,1179876835,2007-05-22,Monarch Larva (FIRST sighted),1,42.078,-87.823,0,Saw an adult monarch on my milkweed plants on 05/14/07.  Have checked the eggs daily and today they finally hatched.,-999999.999,-999999.999,-999999.999,9928959,-999999.999,1,Monarch Larva (FIRST sighted),0
20915,1179962941,2007-05-23,Monarch Larva (FIRST sighted),1,41.461,-85.023,0,"Found larva on milkweed by road.  Not very old, was still munching on its egg remains.  Also spotted an abandoned egg but could not find any larva.",Waterloo elementary,5.0,-999999.999,9928968,-999999.999,1,Monarch Larva (FIRST sighted),0
20922,1179973666,2007-05-20,Monarch Larva (FIRST sighted),1,42.866,-85.62,0,-999999.999,-999999.999,-999999.999,-999999.999,9928937,-999999.999,1,Monarch Larva (FIRST sighted),0
20927,1179976584,2007-05-23,Monarch Larva (FIRST sighted),1,44.738,-91.51,0,"Four of the 19 Monarch eggs found on the 21st and 22nd have hatched, late this afternoon and evening.  I'm expecting 7 more to be hatching before midnight.  Two eggs are still really yellow so I'm going to pull those so they don't get eaten.  Nasty T storms this evening along with extremely high winds and a green sky.  Don't know if a tornado or funnel has been confirmed, but I'm sure glad those eggs and larvae are safe inside!  :-)",-999999.999,-999999.999,-999999.999,9928914,-999999.999,1,Monarch Larva (FIRST sighted),0
20936,1180011825,2007-05-24,Monarch Larva (FIRST sighted),1,44.738,-91.51,0,Tiny caterpillar hatched from egg I collected Tuesday.,-999999.999,-999999.999,-999999.999,9914154,-999999.999,1,Monarch Larva (FIRST sighted),0
20964,1180047601,2007-05-24,Monarch Larva (FIRST sighted),1,39.992,-85.621,0,"Checking my field milkweed, and I found two second instar larva up in the tops of two budding milkweed plants.  I also found 7 eggs.",St. ambrose elementary,-999999.999,-999999.999,9919266,-999999.999,1,Monarch Larva (FIRST sighted),0
21007,1180131905,2007-05-25,Monarch Larva (FIRST sighted),1,43.014,-86.139,0,Today I came home from work to find 5 Monarch eggs that my husband found for me while working. They were found in Grand Haven Township.  One hatched within the hour and several more are ready.  We still have not seen a Monarch butterfly....,Holmes elementary,1.0,-999999.999,4782,-999999.999,1,Monarch Larva (FIRST sighted),0
21021,1180197964,2007-05-26,Monarch Larva (FIRST sighted),1,43.02,-79.17,0,"One of the eggs on the first milkweed in my yard has hatched, making it the first larva for me this year.",-999999.999,-999999.999,-999999.999,9921172,-999999.999,1,Monarch Larva (FIRST sighted),0
21032,1180308407,2007-05-26,Monarch Larva (FIRST sighted),1,45.03,-78.31,0,"Those 3 eggs I found on Wednesday, May 23rd?  They hatched last night, Saturday, May 26th. So cute, these microscopic mini monarch cats! Between the little milkweed plants growing in my garden, plus the plants out on the road, I should have no shortage of food for these little guys.  But most plants are still really small. No big milkweed plants to feed hungry 5th instar cats!  If, there are more out there. I hope they grow quickly. By the way, hubby came home yesterday & said, ""Saw a monarch butterfly at work yesterday,  flying around.""  Don works at The Wigamog Inn & Resorst, half way between Haliburton Village & Minden. Louise,Haliburton, ON",-999999.999,-999999.999,-999999.999,9905204,-999999.999,1,Monarch Larva (FIRST sighted),0
21041,1180389031,2007-05-28,Monarch Larva (FIRST sighted),1,42.97,-88.239,0,The 9 Monarch eggs I found on May 24th hatched today. I have 9 little Monarch caterpillars.,-999999.999,-999999.999,-999999.999,9905334,-999999.999,1,Monarch Larva (FIRST sighted),0
21072,1180478426,2007-05-29,Monarch Larva (FIRST sighted),1,42.375,-85.708,0,-999999.999,-999999.999,-999999.999,-999999.999,4744,-999999.999,1,Monarch Larva (FIRST sighted),0
21075,1180487237,2007-05-29,Monarch Larva (FIRST sighted),1,46.29,-87.47,0,"First larvae from collected eggs started hatching last night, and into today.  Not sure if collected eggs count for this, but I thought I'd report anyway.",-999999.999,-999999.999,-999999.999,9928043,-999999.999,1,Monarch Larva (FIRST sighted),0
21098,1180617352,2007-05-31,Monarch Larva (FIRST sighted),1,40.486,-85.59,0,The larvae were found next to the school.  They were large and seem like they will soon turn into caterpillars.,King's academy,4.0,-999999.999,9929018,-999999.999,1,Monarch Larva (FIRST sighted),0
21170,1180975798,2007-05-28,Monarch Larva (FIRST sighted),1,40.256,-76.636,0,"We saw one larva on a milkweed plant on May 28. It was likely a second instar.  However, I have not found it since and wonder what happened to it.",-999999.999,-999999.999,-999999.999,9922847,-999999.999,1,Monarch Larva (FIRST sighted),0
21172,1180988639,2007-06-02,Monarch Larva (FIRST sighted),1,44.986,-93.27,0,"My four year old and I were checking out the milkweed at the pond near our house, and he spotted our first caterpillar! The milkweed patch was huge, but we couldn't find a single egg or caterpillar on any of the other plants. ",Edgewood elementary,4.0,-999999.999,9928495,-999999.999,1,Monarch Larva (FIRST sighted),0
21177,1181047510,2007-06-03,Monarch Larva (FIRST sighted),1,44.1,-80.49,0,Adult female Monarch flying around milkweed laying eggs. Also many caterpillars and eggs found!,Hillcrest central school,2.0,-999999.999,5217,-999999.999,1,Monarch Larva (FIRST sighted),0
21195,1181173494,2007-06-06,Monarch Larva (FIRST sighted),1,44.864,-93.429,0,-999999.999,-999999.999,-999999.999,-999999.999,9929075,-999999.999,1,Monarch Larva (FIRST sighted),0
21206,1181232805,2007-06-07,Monarch Larva (FIRST sighted),1,46.959,-88.605,0,"I found 3 caterpillars on my milkweeds this AM. One was slightly larger than the other two, but all were very small, hard to spot.",-999999.999,-999999.999,-999999.999,4096,-999999.999,1,Monarch Larva (FIRST sighted),0
21248,1181616925,2007-06-11,Monarch Larva (FIRST sighted),1,46.3,-81.0,0,"First tiny Monarch caterpillers appeared today (Jun 11, 2007)in my Swamp Milkweed (Asclepius incarnata).  They are hiding in the growing tips of the plants beside the growing flower buds and covered by the new leaves that are still enfolding the flower bud.  They are only 0.5 cm long... tiny!",-999999.999,-999999.999,-999999.999,9929103,-999999.999,1,Monarch Larva (FIRST sighted),0
21258,1181670460,2007-06-11,Monarch Larva (FIRST sighted),1,44.604,-79.424,0,"I just returned from a weekend in Orillia (  44°36' 15"" N - 79° 25' 26"" W), Ontario.  We saw lots of Monarchs and found many eggs and tiny cats on the very young milkweed. It looks like it's going to be a great year!<p>Contributed by Don Davis",-999999.999,-999999.999,-999999.999,9701709,-999999.999,1,Monarch Larva (FIRST sighted),0
21262,1181700483,2007-06-12,Monarch Larva (FIRST sighted),1,49.53,-97.085,0,"Just noticed the very first itty-bitty monarch caterpillar resting among the buds of one of our swamp milkweed plants this evening. I knew where to look because it had chewed a tiny hole in a leaf near the buds. It's only 4mm long and 1mm wide at this point but you can already see tiny stripes on its body and tiny ""horns"" at the head end of it. :)",-999999.999,-999999.999,-999999.999,9915070,-999999.999,1,Monarch Larva (FIRST sighted),0
21275,1181844100,2007-06-11,Monarch Larva (FIRST sighted),1,37.954,-121.439,0,Found Monarch Larva On Asclepias incarnata. None found yet on native Asclepias fascicularis. Have sighted Big female Monarch around for several weeks now. Hoping for more eggs/Larva soon. ,-999999.999,-999999.999,-999999.999,9908865,-999999.999,1,Monarch Larva (FIRST sighted),0
21292,1182005653,2007-06-12,Monarch Larva (FIRST sighted),1,33.451,-112.069,0,"The larva was on a milkweed plant in my garden. Today, 6/16/07, the J stage has begun.",-999999.999,-999999.999,-999999.999,9929130,-999999.999,1,Monarch Larva (FIRST sighted),0
21299,1182210574,2007-06-18,Monarch Larva (FIRST sighted),1,45.02,-75.24,0,One of my students brought a monarch caterpillar to school today.  He found it himself in a field near his house AS AN EGG!!!  He took it home and watched it crawl out of its egg and eat the case.  It's now a second instar and was munching actively at school today.  Another student has also found eggs near her home.  I wonder if this is unusually early for eastern Ontario.,Inkerman public school,3.0,-999999.999,9910586,-999999.999,1,Monarch Larva (FIRST sighted),0
21301,1182288583,2007-06-17,Monarch Larva (FIRST sighted),1,45.49,-76.53,0,-999999.999,-999999.999,-999999.999,-999999.999,3686,-999999.999,1,Monarch Larva (FIRST sighted),0
21302,1182341582,2007-07-13,Monarch Larva (FIRST sighted),1,27.755,-82.722,0,Went to flower garden and saw 18 monarch caterpillars of different sizes.  went out to nursery to buy more milkweed plants so they would have food to eat.whatching to see where and when they J hook and form chrystalist. As soon as I see monarchs I await their egg laying. I also have cassia plants to attract butterflies along with my milkweed plants,-999999.999,-999999.999,-999999.999,9929149,-999999.999,1,Monarch Larva (FIRST sighted),0
21310,1182357008,2007-06-19,Monarch Larva (FIRST sighted),1,49.53,-97.085,0,Today in Winnipeg on common milkweed we saw a number of caterpillars.  The smallest was barely 2mm with no stripes visible.  The largest was about 2cm.  The milkweed flowers are close to opening on some plants which are 2+' tall.<p>Contributed by Don Davis,-999999.999,-999999.999,-999999.999,9701709,-999999.999,1,Monarch Larva (FIRST sighted),0
21322,1182395991,2007-06-18,Monarch Larva (FIRST sighted),1,40.5,-79.366,0,"I was very surprised when I found a caterpillar on the common milkweed(June 18th) which was very close to chrysalis stage. Brought it in and today, June 20th, it went into the ""J"" position, so tomorrow will be the start of ""raising kids"" for the summer.  There have been several monarch females, an older one and a fresh one flying around, but still have not found any eggs....my first sighting was May 30th, which is probably when the egg was layed for this caterpillar.  The swamp and common milkweed are in full bloom and much farther ahead by 2-3 weeks compared to other years.",-999999.999,-999999.999,-999999.999,5153,-999999.999,1,Monarch Larva (FIRST sighted),0
21328,1182566736,2007-06-22,Monarch Larva (FIRST sighted),1,44.06,-77.35,0,Lots of eggs laid on 8 plants in yard by one monarch. Started to hatch today,-999999.999,-999999.999,-999999.999,9917246,-999999.999,1,Monarch Larva (FIRST sighted),0
21345,1182740969,2007-06-24,Monarch Larva (FIRST sighted),1,43.57,-78.18,0,We have Monarch Caterpillers on my wild Milkweed. About 28 stalks. For the last few days we had many Visiter. So I will watch over them. We have a cool summer here. 2 days super hot and then cool windy and no rain.,-999999.999,-999999.999,-999999.999,9924341,-999999.999,1,Monarch Larva (FIRST sighted),0
21356,1182869699,2007-06-24,Monarch Larva (FIRST sighted),1,52.07,-106.38,0,I had two female monarchs in my yard on Sunday and I've found about a dozen larvae and there are quite a few more eggs. I've got native milkweed and swamp and they are on both species.<p>Contributed by Don Davis,-999999.999,-999999.999,-999999.999,9701709,-999999.999,1,Monarch Larva (FIRST sighted),0
21370,1182983356,2007-06-26,Monarch Larva (FIRST sighted),1,49.133,-102.983,0,"I haven't had any special bird sightings. I do, however, have at least 9 monarch caterpillers on the garden milkweeds, one is becoming very large and it might be transforming into the chrysalis stage pretty soon.<p>Contributed by Don Davis (49° 08' 00"" N - 102° 59' 00"" W)",-999999.999,-999999.999,-999999.999,9701709,-999999.999,1,Monarch Larva (FIRST sighted),0
21400,1183420190,2007-06-20,Monarch Larva (FIRST sighted),1,42.367,-88.08,0,"I observed the catipillar before it was developed into the beautiful monarch butterfly, superisingly, the catipillar was ringed with black and ligtbrown sitting on a deadwood tree branch on the ground of the milkweed plant.  It was a beautiful sunny day in June.  I sketched the catipillar in my notebook along with the milkweed plant.  The catipillar was very beautiful with its shiny black eyes and black legs so close to the ground.",-999999.999,-999999.999,-999999.999,9929201,-999999.999,1,Monarch Larva (FIRST sighted),0
21401,1183504811,2007-07-02,Monarch Larva (FIRST sighted),1,42.793,-77.776,0,-999999.999,-999999.999,-999999.999,-999999.999,9929207,-999999.999,1,Monarch Larva (FIRST sighted),0
21404,1183570902,2007-07-03,Monarch Larva (FIRST sighted),1,39.044,-76.498,0,Two 3rd instars on Asclepias tuberosa in my garden.,-999999.999,-999999.999,-999999.999,9929211,-999999.999,1,Monarch Larva (FIRST sighted),0
21407,1183666483,2007-06-28,Monarch Larva (FIRST sighted),1,40.945,-74.072,0,We have 3 newly hatched caterpillar chomping away at our schools milkweed patch. ,Bergen community college child development center,-999999.999,-999999.999,9924451,-999999.999,1,Monarch Larva (FIRST sighted),0
21415,1183915904,2007-06-16,Monarch Larva (FIRST sighted),1,45.667,-93.266,0,"2  catterpillars sighted on milkweed plant:  1 in 1st instar, 1 in 4th instar",St. francis elementary-isd#15,1.0,-999999.999,5287,-999999.999,1,Monarch Larva (FIRST sighted),0
21427,1184091629,2007-07-03,Monarch Larva (FIRST sighted),1,52.07,-106.38,0,-999999.999,-999999.999,-999999.999,-999999.999,9922833,-999999.999,1,Monarch Larva (FIRST sighted),0
21435,1184337944,2007-07-12,Monarch Larva (FIRST sighted),1,40.846,-75.174,0,among the 28 eggs found a 2nd instar cat - two females working the garden today(07/13/07),-999999.999,-999999.999,-999999.999,9924322,-999999.999,1,Monarch Larva (FIRST sighted),0
21437,1184459644,2007-07-13,Monarch Larva (FIRST sighted),1,42.257,-72.58,0,Saw my first larva that had recently hatched. This was on hole number 4 at The Ledges Golf Club.,-999999.999,-999999.999,-999999.999,9929247,-999999.999,1,Monarch Larva (FIRST sighted),0
21439,1184536186,2007-07-05,Monarch Larva (FIRST sighted),1,40.629,-80.075,0,Last week I saw a female monarch butterfly nectaring on 2 plants of butterfly weed. TToday when I returned home from a vacation I saw 2 fifth instar caterpillars feeding on the butterfly weed but I did not see any larva on nearby common milkweed plants.,Mcknight elementary school,3.0,-999999.999,9929274,-999999.999,1,Monarch Larva (FIRST sighted),0
21440,1184536325,2007-07-15,Monarch Larva (FIRST sighted),1,40.629,-80.075,0,Last week I saw a female monarch butterfly nectaring on 2 plants of butterfly weed. Today when I returned home from a vacation I saw 2 fifth instar caterpillars feeding on the butterfly weed but I did not see any larva on nearby common milkweed plants.,Mcknight elementary school,3.0,-999999.999,9929274,-999999.999,1,Monarch Larva (FIRST sighted),0
21443,1184698578,2007-06-30,Monarch Larva (FIRST sighted),1,43.301,-90.977,0,"Found size 2 instar on roadside milkweed, collected the instar and fed it for several days. Went into pupa. Pupa color is good to this point.",-999999.999,-999999.999,-999999.999,9929285,-999999.999,1,Monarch Larva (FIRST sighted),0
21446,1184782253,2007-07-16,Monarch Larva (FIRST sighted),1,49.42,-112.49,0,"I have been watching the development of Milkweed plants in the coulee along the river that runs through our city. Two days ago (on the 16th) I saw two monarch caterpillars feasting on milkweeds, one on each side of the river.",-999999.999,-999999.999,-999999.999,9929291,-999999.999,1,Monarch Larva (FIRST sighted),0
21457,1185802153,2007-07-31,Monarch Larva (FIRST sighted),1,43.946,-73.354,0,Two large larva found on a milkweed plant grown from Monarch Waystation seed kit.  All of the wild milkweed has flowered but this plant is small with no flowers and has tender young leaves.,-999999.999,2.0,-999999.999,9924115,-999999.999,1,Monarch Larva (FIRST sighted),0
21463,1185938550,2007-07-31,Monarch Larva (FIRST sighted),1,42.626,-87.83,0,"Eggs and larva on milk plant in our back yard, and two cats in j position. 4 dead cats, my husband sighted one of cat beingsuck dried by a bug.",-999999.999,-999999.999,-999999.999,9929356,-999999.999,1,Monarch Larva (FIRST sighted),0
21498,1186791826,2007-08-10,Monarch Larva (FIRST sighted),1,41.263,-95.933,0,Huge monarch caterpillar on milkweed,-999999.999,-999999.999,-999999.999,9929456,-999999.999,1,Monarch Larva (FIRST sighted),0
23826,1199486752,2007-11-25,Monarch Larva (FIRST sighted),1,30.42,-87.224,0,"caterpillars found in late november. i fed milkweed in a caterpillar box for a week or so. cocoons formed, adults hatching early january.",-999999.999,-999999.999,-999999.999,9932456,-999999.999,1,Monarch Larva (FIRST sighted),0
23832,1202078018,2008-02-03,Monarch Larva (FIRST sighted),1,29.635,-95.635,0,"I was pulling weeds in a flower bed that contains milkweed and poinsettias this afternoon and found at least 6 caterpillars on the milkweed.  They range from very small to about 1 inch in length - I hope they survive the cold weather that we usually have in February.  We saw caterpillars last year in this same flowerbed, but it was later in the year. ",-999999.999,-999999.999,-999999.999,9928358,-999999.999,1,Monarch Larva (FIRST sighted),0
23833,1202233055,2008-02-05,Monarch Larva (FIRST sighted),1,29.483,-95.104,0,"I just noticed two large larva on my milkweed, which by the way has bloomed non-stop all winter...Now when will the hummers be back???",-999999.999,-999999.999,-999999.999,9932658,-999999.999,1,Monarch Larva (FIRST sighted),0
23834,1202265572,2008-01-25,Monarch Larva (FIRST sighted),1,28.21,-82.289,0,We had 5 caterpillars on our Milkweeds starting around the 25th of January.  They were all very large the last time I saw them.  We have one Chrysalis hanging from the ceiling of our patio. We noticed it around the end of January. Also had one Queen caterpillar eating with the Monarchs.Some of my Milkweed was hit with one cold night but most survived the winter months just fine. We have our Hummingbird feeders out in case they return before the end of February like they did last year. ,-999999.999,-999999.999,-999999.999,9906227,-999999.999,1,Monarch Larva (FIRST sighted),0
23841,1202410081,2008-02-05,Monarch Larva (FIRST sighted),1,29.996,-95.68,0,There are six eating away on my milkweed that has survived through the winter. I have never had these so early in the year. It was really a surprise!!!!!,-999999.999,-999999.999,-999999.999,9905449,-999999.999,1,Monarch Larva (FIRST sighted),0
23847,1202416786,2007-08-12,Monarch Larva (FIRST sighted),1,38.959,-77.337,0,"While photographing Monarchs nectaring the milkweed in this incredible mountaintop wilderness in West Virginia, I also noticed small (first or second instar) Monarch caterpillars munching away on the leaves! These were the first I'd seen all year. I don't see them every year, so I was quite thrilled! ",-999999.999,-999999.999,-999999.999,9912739,-999999.999,1,Monarch Larva (FIRST sighted),0
23848,1202428177,2008-01-25,Monarch Larva (FIRST sighted),1,29.809,-91.221,0,"Found three(different stage)larvae eating on my tropical milk-weed. One was 5th instar, other two 3-4th instar.  Temp was dipping near 30 degrees so I brought them inside on the milkweed they were eating. Put them in clean aquarium with milkweed in water and left them to munch.  One pupated on a long branch, the other two continued to eat.  Weather warmed and I returned the crysalis and the two larvae outside back in the patch. We left town for several days and there's no sign of cats or crysalis.",-999999.999,-999999.999,-999999.999,9933047,-999999.999,1,Monarch Larva (FIRST sighted),0
23905,1204915769,2008-02-01,Monarch Larva (FIRST sighted),1,28.078,-80.627,0,"I had four monarch caterpillars. Two have emerged(03/05/08) from chrysalis's, and 2 are remaining in the chrysalis. We have had 3 to five adult monarchs each day over 75 degrees for past 2 months (Jan & Feb 2008). I have a lot of milkweed and blooming plants to encourage their visits.",-999999.999,-999999.999,-999999.999,9933451,-999999.999,1,Monarch Larva (FIRST sighted),0
23920,1205408769,2008-03-13,Monarch Larva (FIRST sighted),1,27.817,-82.626,0,While we were planting one of the other garden beds the Kindergarteners and I found 3 tiny caterpillars on one of our milkweed plants.  They are about a half inch long and constantly eating.  I checked another one of our milkweed plants and found three more there.,Shorecrest preparatory school,1.0,-999999.999,9931626,-999999.999,1,Monarch Larva (FIRST sighted),0
23935,1205697084,2008-03-15,Monarch Larva (FIRST sighted),1,28.529,-96.679,0,"We have had a few monarchs passing thru this week, but today the females I watched were ""loading"" the backyard curassavica with eggs. The one I watched closely for a long time was moderately faded, but a very, very faded monarch came into the garden for a few minutes. This second monarch, with its lack of color, was in great contrast and I am pretty certain it is a remigrant coming up out of Mexico. I got a few quick photos from late this afternoon (March 15) of what we call ""loading"" of the curassavica by the females.  There were some first instars, two that can be seen in one of the photos. It is hard to tell when our winter larvae stop and our larvae from remigrants start, but we figure this to be the week.  The center photo has 13 eggs. Some of the taller plants, at about 14"", had as many as 42 eggs. http://www.asclepias.org/mar1508.html ",Victoria christian school,5.0,-999999.999,9704928,-999999.999,1,Monarch Larva (FIRST sighted),0
24016,1206228455,2008-03-21,Monarch Larva (FIRST sighted),1,30.429,-84.258,0,"I found 26 first and second instar monarch caterpillers on milkweeds, five miles north of Tallahassee, on Friday, 21 Mar 08. These are the first I have found this year. Richard RuBinoP.S.: Thirteen more today, Saturday, 22 Mar 08.",-999999.999,-999999.999,-999999.999,9901797,-999999.999,1,Monarch Larva (FIRST sighted),0
24054,1206543755,2008-03-23,Monarch Larva (FIRST sighted),1,28.767,-100.35,0,"Milkweed has been almost nonexistant, but Friday Kay and I checked her lower pasture and found 34 small plants between 1"" and 4.5"" in height. Only a handful were the taller height. Most were ground-hugging 2"" stubbies with few ramettes--3 or less. <p> Despite all that, we found 14 eggs and brought in 12 of those.<p> Saturday morning I checked milkweed in Shelby Park in downtown Eagle Pass: 7 plants no eggs.<p> Just now I noticed one tiny caterpillar and another beginning to eat its shell.<P>Courtesy of Monarch Watch From this I can infer that the eggs were laid on the 20th. <P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Larva (FIRST sighted),0
