,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
111228,1476140617,2016-10-10,"Monarch, Captive-Reared",1,41.239,-81.848,1,"Zone 5 Medina County, OhioThis was the last monarch that we reared and released today.  It was a male and a very good flyer!  Hope the weather was good for it today because it was cool and getting colder.  Hope it makes it to Mexico!See picture taken through a glass aquarium. ",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476140617.jpg,9996720,1.0,0,"Monarch, Captive-Reared",0
111237,1476140632,2016-10-10,"Monarch, Captive-Reared",7,35.735,-97.477,1,Released 7 on this mild and fairly windy day. ,-999999.999,-999999.999,-999999.999,9987880,7.0,0,"Monarch, Captive-Reared",0
111239,1476140634,2016-10-09,"Monarch, Captive-Reared",32,32.01,-84.375,1,32 tagged monarchs released,-999999.999,-999999.999,-999999.999,9967859,32.0,0,"Monarch, Captive-Reared",0
111252,1476147157,2016-10-10,"Monarch, Captive-Reared",11,43.791,-69.986,1,"I released Monarch Butterflies numbers 21-31 this year. I had told hold about half of them for another day on Sunday as it was a rainy, cold, and miserable day here yesterday. But it was sunny today and it was 58 degrees when I released them. They all did fine for some of them having to stay in for almost 2 days. There are 7 in the picture in that cage. ",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476147157.jpg,9985053,11.0,0,"Monarch, Captive-Reared",0
111253,1476147158,2016-09-30,"Monarch, Captive-Reared",25,40.29,-74.018,1,It is now October 11th and I have 21 caterpillars in my garden feedling on the last of the common and tropical milkweed I have left.  At leas half are infected with either irks or bacterial infections.  So sad.  I have 7 pupae which will eclose sometime this week.,-999999.999,-999999.999,-999999.999,9984186,25.0,0,"Monarch, Captive-Reared",0
111258,1476147165,2016-08-19,"Monarch, Captive-Reared",23,37.371,-122.038,1,From August 15-23 we released 23 adult Monarchs raised from wild eggs in our backyard habitat. ,-999999.999,-999999.999,-999999.999,9984957,23.0,0,"Monarch, Captive-Reared",0
111260,1476147167,2016-09-17,"Monarch, Captive-Reared",25,37.371,-122.038,1,From September 24-20th we released 25 adult Monarchs raised from wild eggs laid in our backyard habitat. We released 11 of them with a Sierra Club hiking group. ,-999999.999,-999999.999,-999999.999,9984957,25.0,0,"Monarch, Captive-Reared",0
111301,1476194772,2016-09-28,"Monarch, Captive-Reared",1,39.911,-83.05,1,Beautiful creature . The last of them before the migrate!,-999999.999,-999999.999,-999999.999,11086,1.0,0,"Monarch, Captive-Reared",0
111313,1476194791,2016-10-07,"Monarch, Captive-Reared",2,39.437,-77.566,1,Released 2 male monarchs. One found as a 1st instar near the intersection of Freestate Rd and Bidle Rd 0n 9/10 and tagged WNP 955. One found as a 1st instar near the intersection of found Freestate & Bidle roads on 9/10 and tagged WNP 956.,-999999.999,-999999.999,-999999.999,9988833,2.0,0,"Monarch, Captive-Reared",0
111314,1476194792,2016-10-10,"Monarch, Captive-Reared",1,39.438,-77.566,1,Released a malebutterfly found as an egg in my yard on 9/7. He was tagged WNP 957.,-999999.999,-999999.999,-999999.999,9988833,1.0,0,"Monarch, Captive-Reared",0
111315,1476199388,2016-10-11,"Monarch, Captive-Reared",2,39.437,-77.566,1,Released two male monarchs. One found as a 4th instar along the shoulder of Bidle Rd on 9/19 and tagged WNP 958. One was found as a 2nd instar in the yard on 9/16 and was tagged WNP 959.,-999999.999,-999999.999,-999999.999,9988833,2.0,0,"Monarch, Captive-Reared",0
111337,1476203723,2016-09-23,"Monarch, Captive-Reared",1,37.993,-86.175,1,It just sat there and sucked nectar and then It flew away,-999999.999,-999999.999,-999999.999,11091,1.0,0,"Monarch, Captive-Reared",0
111343,1476203729,2016-10-11,"Monarch, Captive-Reared",10,43.782,-74.264,1,"9 adults released from school. 3 F 6 M,released today. reportedly, one F had a slightly damaged wing but flew off just as well as the rest.Remaining  - 2 chrys at Community Action, 1 at home, 3 at school.",-999999.999,-999999.999,-999999.999,9984212,10.0,0,"Monarch, Captive-Reared",0
111344,1476203730,2016-10-06,"Monarch, Captive-Reared",1,43.781,-74.264,1,"1 released at school, unknown gender",-999999.999,-999999.999,-999999.999,9984212,1.0,0,"Monarch, Captive-Reared",0
111345,1476203731,2016-10-11,"Monarch, Captive-Reared",6,35.734,-97.477,1,Released 6 on this fall day. ,-999999.999,-999999.999,-999999.999,9987880,6.0,0,"Monarch, Captive-Reared",0
111366,1476214993,2016-10-11,"Monarch, Captive-Reared",4,32.83,-79.868,1,4 releases this afternoon,-999999.999,-999999.999,-999999.999,9993362,4.0,0,"Monarch, Captive-Reared",0
111439,1476227610,2016-10-11,"Monarch, Captive-Reared",4,38.675,-121.873,1,released in to the back garden,-999999.999,-999999.999,-999999.999,9993758,4.0,0,"Monarch, Captive-Reared",0
111440,1476227611,2016-10-10,"Monarch, Captive-Reared",2,38.675,-121.873,1,released into a garden,-999999.999,-999999.999,-999999.999,9993758,2.0,0,"Monarch, Captive-Reared",0
111443,1476227617,2016-10-11,"Monarch, Captive-Reared",3,36.261,-94.139,1,Tagged and released 2 females and one male. ,-999999.999,-999999.999,-999999.999,9995862,3.0,0,"Monarch, Captive-Reared",0
111478,1476275702,2016-10-12,"Monarch, Captive-Reared",1,32.793,-79.871,1,"1 releaseHave about 4 more chrysalides, hoping they will emerge soon - before temperatures get any lower",-999999.999,-999999.999,-999999.999,9993362,-999999.999,1,"Monarch, Captive-Reared",0
111491,1476284821,2016-10-12,"Monarch, Captive-Reared",1,32.83,-79.868,1,1 emerged this morning,-999999.999,-999999.999,-999999.999,9993362,-999999.999,1,"Monarch, Captive-Reared",0
111566,1476304696,2016-10-12,"Monarch, Captive-Reared",1,40.023,-76.285,1,"This was one of the last that I ""rescued"" from milkweed that was being cut down. She was eager to fly, this morning at about 11am.  after having emerged late yesterday afternoon. God Speed little one!",-999999.999,-999999.999,-999999.999,9979375,1.0,0,"Monarch, Captive-Reared",0
111577,1476308702,2016-10-11,"Monarch, Captive-Reared",2,40.529,-75.394,1,"On 10/11/16, I released two female Monarchs into a meadow, in Center Valley, PA.  I found them as caterpillars in September.  When I let them go, the temperature was around 65 degrees at noon time.One had hatched on 10/7 and the other 10/9; weather conditions made me keep them longer.The one went to the tree in the meadow, and the other one flew so high in the sky and out of sight! It just kept flapping it's wings, and rising up in the air.  I haven't seen one do that very often.  Fly Free....Be Safe. :) :)",-999999.999,-999999.999,-999999.999,9989008,2.0,0,"Monarch, Captive-Reared",0
111585,1476309247,2016-10-12,"Monarch, Captive-Reared",1,40.529,-75.394,1,"Today, I released a male Monarch butterfly into a meadow in Center Valley, PA. He hatched yesterday afternoon, not quite 24 hrs ago.  I found him as a caterpillar in a field in September. He flew right into a tree in the meadow.  It was sunny, and 67 degrees.When I went back to check on him, 3 hrs later, he wasn't there at that spot.Fly Free... Be Safe!! :) :)",-999999.999,-999999.999,-999999.999,9989008,1.0,0,"Monarch, Captive-Reared",0
111596,1476310682,2016-10-02,"Monarch, Captive-Reared",2,42.51,-82.889,1,These are two I helped to rear. Released them on Oct 2.  Believe they stayed close to my yard until apx. Oct 8 or 9.,-999999.999,-999999.999,-999999.999,9993400,2.0,0,"Monarch, Captive-Reared",0
111629,1476310725,2016-10-01,"Monarch, Captive-Reared",1,36.117,-95.736,1,Successfully released.,-999999.999,-999999.999,-999999.999,9973530,1.0,0,"Monarch, Captive-Reared",0
111634,1476310730,2016-10-05,"Monarch, Captive-Reared",1,36.117,-95.736,1,Successfully released,-999999.999,-999999.999,-999999.999,9973530,1.0,0,"Monarch, Captive-Reared",0
111636,1476310734,2016-10-07,"Monarch, Captive-Reared",2,36.117,-95.736,1,Successfully released.,-999999.999,-999999.999,-999999.999,9973530,2.0,0,"Monarch, Captive-Reared",0
111639,1476310737,2016-10-09,"Monarch, Captive-Reared",1,36.117,-95.737,1,Successfully released.,-999999.999,-999999.999,-999999.999,9973530,1.0,0,"Monarch, Captive-Reared",0
111640,1476310738,2016-10-10,"Monarch, Captive-Reared",1,36.117,-95.736,1,Successfully released.,-999999.999,-999999.999,-999999.999,9973530,1.0,0,"Monarch, Captive-Reared",0
111658,1476314907,2016-10-12,"Monarch, Captive-Reared",1,39.589,-77.081,1,"I rescued this pupa two days ago while still milky green but the leaf it was on had fallen to the ground, forcing me to rescue it. I place it in an smal hamster cage set up to receive optimal sunlight and surrounded by black slates to absorb and re-radiate heat at night (it got down to 38 F two nights ago!) and this seemed to speed up the chrysalis' metamorphosis. Today the case was empty when I got home at 4:30PM and I fond the new female adult climbing up the fence behind its hatchery. I moved it from th shade to full sun and left it alone. When I checked back in 10 mins, it had flown off. ",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476314907.jpg,9989369,1.0,0,"Monarch, Captive-Reared",0
111659,1476314908,2016-10-11,"Monarch, Captive-Reared",2,41.953,-73.792,1,I just released 2 beautiful Monarchs yesterday for the fall migration. I'm sorry I didn't look into tagging them. I released 7 this year is my first try to raise &amp; release.,-999999.999,-999999.999,-999999.999,9995436,2.0,0,"Monarch, Captive-Reared",0
111674,1476317669,2016-10-12,"Monarch, Captive-Reared",1,33.433,-79.121,1,"One male released into sunny skies, appeared healthy.  Reared captive since found as tiny cat in garden milkweed in September.",-999999.999,-999999.999,-999999.999,9976872,1.0,0,"Monarch, Captive-Reared",0
111678,1476319285,2016-10-11,"Monarch, Captive-Reared",1,43.79,-69.986,1,I released Monarch Butterfly #32 for the year.,-999999.999,-999999.999,-999999.999,9985053,1.0,0,"Monarch, Captive-Reared",0
111682,1476319499,2016-10-12,"Monarch, Captive-Reared",1,38.204,-92.83,1,birthed from a pupa and set free,-999999.999,-999999.999,-999999.999,9995540,1.0,0,"Monarch, Captive-Reared",0
111683,1476319501,2016-10-12,"Monarch, Captive-Reared",3,43.79,-69.986,1,"I released Monarch Butterflies numbers 33,34,and 35. All females. They don't always give me a chance to look at them when I release them to tell if they are male or female. My goal is releasing them safely and seeing that they fly off strong and in good shape.",-999999.999,-999999.999,-999999.999,9985053,3.0,0,"Monarch, Captive-Reared",0
111727,1476322486,2016-10-12,"Monarch, Captive-Reared",1,36.931,-93.915,1,Released female WCL208,-999999.999,-999999.999,-999999.999,9977719,1.0,0,"Monarch, Captive-Reared",0
111728,1476322487,2016-10-11,"Monarch, Captive-Reared",2,36.932,-93.915,1,Released one male (WCL 207) and one female (WCL 206),-999999.999,-999999.999,-999999.999,9977719,2.0,0,"Monarch, Captive-Reared",0
111729,1476322488,2016-10-10,"Monarch, Captive-Reared",1,36.932,-93.915,1,Released male (WCL 205),-999999.999,-999999.999,-999999.999,9977719,1.0,0,"Monarch, Captive-Reared",0
111731,1476322490,2016-10-08,"Monarch, Captive-Reared",2,36.931,-93.915,1,Released 2 females (WCL 203 & WCL 204),-999999.999,-999999.999,-999999.999,9977719,2.0,0,"Monarch, Captive-Reared",0
111732,1476322491,2016-10-06,"Monarch, Captive-Reared",3,36.932,-93.915,1,Released one male (WCL 200) and two females (WCL 201; WCL 202).,-999999.999,-999999.999,-999999.999,9977719,3.0,0,"Monarch, Captive-Reared",0
111762,1476368804,2016-08-02,"Monarch, Captive-Reared",15,42.799,-83.46,1,Between August 2nd and September 26th we were able to locate 15 Monarch eggs and larva.  Successfully raised all 15.  Released between August 26th and September 26th.More than half were females.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476368804.jpg,9997019,15.0,0,"Monarch, Captive-Reared",0
111785,1476374439,2016-10-13,"Monarch, Captive-Reared",1,47.132,-88.595,1,"Oct 13, 2016                                       I released 72 Monarch Butterflies between August and Sept this year.  They were raised from eggs I had seen  being laid on a street corner of  of milkweed that I knew was going to be cut down. It also was my chance to see what  a real egg looked like.  I tagged 46 of them with tags from Monarch Watch.  I feel fortunate I was able to do this and am proud I achieved my goal of releasing 10.",-999999.999,-999999.999,-999999.999,9983797,-999999.999,1,"Monarch, Captive-Reared",0
111786,1476375286,2016-10-13,"Monarch, Captive-Reared",3,32.83,-79.868,1,3 releases todayOnly one chrysalis left!,-999999.999,-999999.999,-999999.999,9993362,3.0,0,"Monarch, Captive-Reared",0
111825,1476387496,2016-10-10,"Monarch, Captive-Reared",1,35.595,-82.552,1,One of the monarch caterpillars I brought in from the milkweed patch came out of its chrysalis and took off for Mexico. Female.,-999999.999,-999999.999,-999999.999,9987437,1.0,0,"Monarch, Captive-Reared",0
111829,1476387790,2016-10-13,"Monarch, Captive-Reared",1,37.944,-87.405,1,Meet Margaita she is # 194 and she completes my raising season for 2016. I hope she makes it  to Mexico for happy hour. ,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476387790.jpg,9976074,1.0,0,"Monarch, Captive-Reared",0
111875,1476405788,2016-10-13,"Monarch, Captive-Reared",1,38.583,-90.407,1,1 male released today.  2 more remaining,-999999.999,-999999.999,-999999.999,9989132,1.0,0,"Monarch, Captive-Reared",0
111888,1476409986,2016-10-13,"Monarch, Captive-Reared",3,43.79,-69.986,1,"I released Monarch Butterfly numbers 36,37,and 38 today that I have raised this year. All females. Weather was partly sunny and temperatures in the low 60s. Hopefully the weather will be consistent here through the end of the month remaining in the 50s and 60s because I will have more to release through the end of the month. Maybe nature wouldn't have let the butterflies lay eggs here into September if the temperatures wouldn't cooperate for the butterflies when they are ready.",-999999.999,-999999.999,-999999.999,9985053,3.0,0,"Monarch, Captive-Reared",0
111914,1476457312,2016-10-13,"Monarch, Captive-Reared",1,43.779,-74.274,1,"The last chrys I had at home emerged yesterday, a female, pretty good size but too weak to pump the wings up.  There are still 3 chrys out there, at school n community action.This one, the last chrys at home, is the only one I picked up as a chrys at the community garden.  I had named this one: Hundred -- as it was the last I gathered, and the 100th to come into my care.Gift from the Universe.",-999999.999,-999999.999,-999999.999,9984212,1.0,0,"Monarch, Captive-Reared",0
111946,1476470010,2016-10-12,"Monarch, Captive-Reared",1,33.035,-96.614,1,1st female monarch emerged &amp; released. ,-999999.999,-999999.999,-999999.999,9996064,1.0,0,"Monarch, Captive-Reared",0
111953,1476471796,2016-10-14,"Monarch, Captive-Reared",14,36.766,-76.062,1,Captive raised,-999999.999,-999999.999,-999999.999,9988327,14.0,0,"Monarch, Captive-Reared",0
112010,1476488223,2016-10-14,"Monarch, Captive-Reared",1,40.886,-74.044,1,Tagged and released one male.  Last one from Overpeck.  Tag# WBL231,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476488223.jpg,9976759,1.0,0,"Monarch, Captive-Reared",0
112011,1476488280,2016-10-14,"Monarch, Captive-Reared",9,35.653,-97.478,1,Released 9 on this beautiful fall day.  Had to hold 6 of them from yesterday because of a cold front from the north.,-999999.999,-999999.999,-999999.999,9987880,9.0,0,"Monarch, Captive-Reared",0
112040,1476539330,2016-10-15,"Monarch, Captive-Reared",1,32.83,-79.868,1,The last monarch emerged! ,-999999.999,-999999.999,-999999.999,9993362,1.0,0,"Monarch, Captive-Reared",0
112041,1476540676,2016-10-15,"Monarch, Captive-Reared",4,28.0,-82.752,1,"4 monarchs emerged from chrysalises on the screen porch, tagged, and released.",-999999.999,-999999.999,-999999.999,9993314,4.0,0,"Monarch, Captive-Reared",0
112045,1476541301,2016-10-15,"Monarch, Captive-Reared",1,40.729,-77.903,1,Emerged 10/14. Brought inside overnight. It just took its first short flight. Temps should hold for a couple days good migration. Only downside is winds are SSE.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476541301.jpg,9976756,1.0,0,"Monarch, Captive-Reared",0
112071,1476552574,2016-09-06,"Monarch, Captive-Reared",10,43.598,-88.279,1,"My co-worker raised, tagged and released 10 monarchs. She collected the eggs from common milkweed that she allowed to grow in her flower bed. The eggs were found in early August. 1 male released on 9/1, 1 male and 3 females on 9/3, 3 females on 9/4, 1 female on 9/5 and the last female released on 9/6.",-999999.999,-999999.999,-999999.999,9966507,10.0,0,"Monarch, Captive-Reared",0
112090,1476553445,2016-10-15,"Monarch, Captive-Reared",2,40.153,-76.603,1,I have 2 monarch crysalis 1 emerged today.,-999999.999,-999999.999,-999999.999,9984622,2.0,0,"Monarch, Captive-Reared",0
112099,1476560939,2016-10-15,"Monarch, Captive-Reared",1,40.153,-76.603,1,My 2nd monarch has emerged from crysals.,-999999.999,-999999.999,-999999.999,9984622,1.0,0,"Monarch, Captive-Reared",0
112103,1476562706,2016-10-15,"Monarch, Captive-Reared",1,38.583,-90.407,1,1 female released,-999999.999,-999999.999,-999999.999,9989132,1.0,0,"Monarch, Captive-Reared",0
112139,1476564657,2016-10-15,"Monarch, Captive-Reared",1,37.134,-93.348,1,"I released a captive bread female who eclosed yesterday. It was too cool yesterday to release her, but today it was over 80 degrees.",-999999.999,-999999.999,-999999.999,9952304,1.0,0,"Monarch, Captive-Reared",0
112173,1476586674,2016-10-15,"Monarch, Captive-Reared",2,43.79,-69.986,1,I released Monarch Butterflies numbers 39 and 40 around mid day. Temperatures were cool around 50 but it was nice and mostly sunny.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476586674.jpg,9985053,2.0,0,"Monarch, Captive-Reared",0
112182,1476586689,2016-10-16,"Monarch, Captive-Reared",25,26.563,-81.95,1,"I have 20 milkweed plants in my garden. As soon as I see monarch eggs, I move the plants into a handmade screen enclosure to rear until the butterfly emerges then they are released outside",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476586689.jpg,9997183,25.0,0,"Monarch, Captive-Reared",0
112202,1476634586,2016-10-16,"Monarch, Captive-Reared",15,41.771,-73.06,1,"We still have 15 chrysalises waiting to hatch in Harwinton, CT. We have been releasing monarchs all month...this is late for us in CT.",-999999.999,-999999.999,-999999.999,9975638,15.0,0,"Monarch, Captive-Reared",0
112212,1476638597,2016-10-02,"Monarch, Captive-Reared",1,34.867,-92.404,1,October 2 found a small Caterpillar on our milkweed plant. We brought her in and put her in our rearing cage. She became a Crystals and today oct. 16th she is a mature female monarch. We are letting her wings dry and plan to release her this afternoon.I did not know that the Monarch would or could lay eggs going on their journey south.  Amazing. ,-999999.999,-999999.999,-999999.999,9955419,1.0,0,"Monarch, Captive-Reared",0
112213,1476638598,2016-10-16,"Monarch, Captive-Reared",1,35.726,-97.507,1,Released 1.  Pretty windy from the south. He was ready to go. ,-999999.999,-999999.999,-999999.999,9987880,1.0,0,"Monarch, Captive-Reared",0
112222,1476638614,2016-09-28,"Monarch, Captive-Reared",1,41.895,-92.28,1,This male made #100 released this season.,-999999.999,-999999.999,-999999.999,9993775,1.0,0,"Monarch, Captive-Reared",0
112223,1476638615,2016-10-02,"Monarch, Captive-Reared",1,41.895,-92.28,1,Girl ,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476638615.jpg,9993775,1.0,0,"Monarch, Captive-Reared",0
112225,1476638618,2016-10-05,"Monarch, Captive-Reared",1,41.895,-92.28,1,"This male chrysalis was small but still hatched. But legs were small and couldn't fly. So I put him in the freezer to go to sleep, so it could fly in heaven.",-999999.999,-999999.999,-999999.999,9993775,1.0,0,"Monarch, Captive-Reared",0
112226,1476638619,2016-10-06,"Monarch, Captive-Reared",1,41.894,-92.28,1,Male born on my sons birthday. Last one in this season. #104,-999999.999,-999999.999,-999999.999,9993775,1.0,0,"Monarch, Captive-Reared",0
112232,1476642817,2016-10-15,"Monarch, Captive-Reared",2,39.437,-77.566,1,Released a male monarch reared from an egg found on 9/14 and tagged WNP 961 and a female monarch reared from an egg found on 9/14 and tagged WNP 962.,-999999.999,-999999.999,-999999.999,9988833,2.0,0,"Monarch, Captive-Reared",0
112234,1476643039,2016-10-16,"Monarch, Captive-Reared",1,39.438,-77.566,1,Released one female monarch raised from an egg found along  Bidle Rd on 9/14 and tagged WNP 963.,-999999.999,-999999.999,-999999.999,9988833,1.0,0,"Monarch, Captive-Reared",0
112239,1476643044,2016-10-16,"Monarch, Captive-Reared",3,33.433,-79.121,1,"2 males and 1 female, seemingly healthy, released at 10 AM.  All eclosed yesterday.  They were captive reared since tiny instar stage, found in garden milkweed in mid September.",-999999.999,-999999.999,-999999.999,9976872,3.0,0,"Monarch, Captive-Reared",0
112253,1476644897,2016-10-16,"Monarch, Captive-Reared",2,42.647,-82.93,1,Released 2 males today. temperature 68 degrees.  Hope they fly quick to Mexico. Still have 33 more of many different instar stages.  Don't quite totally understand why the eggs were laid so late in the year.  I would like to find someone down in the south that I could send them in the mail to once they form their chrysalis.,-999999.999,-999999.999,-999999.999,9934432,2.0,0,"Monarch, Captive-Reared",0
112256,1476644900,2016-10-16,"Monarch, Captive-Reared",3,39.437,-77.566,1,Released 2 malemonarchs found as eggs on Bidle Road on 9/14and tagged WNP 964 and WNP 965.Released one female monarch found as an egg along Bidle Rd on 9/14 and tagged WNP 966.,-999999.999,-999999.999,-999999.999,9988833,3.0,0,"Monarch, Captive-Reared",0
112287,1476644935,2016-10-15,"Monarch, Captive-Reared",1,38.951,-92.328,1,Released one female.,-999999.999,-999999.999,-999999.999,9995805,1.0,0,"Monarch, Captive-Reared",0
112310,1476663771,2016-10-16,"Monarch, Captive-Reared",13,33.034,-96.618,1,"Released 13 today. 5 males 8 females. I had collected the larva from milkweed in our backyard. One was a bit reluctant to leave, flew onto my head &amp; hung out with me for 20 minutes.  A magical experience! ",-999999.999,-999999.999,-999999.999,9996064,13.0,0,"Monarch, Captive-Reared",0
112312,1476663773,2016-10-15,"Monarch, Captive-Reared",2,33.035,-96.614,1,2 females released,-999999.999,-999999.999,-999999.999,9996064,2.0,0,"Monarch, Captive-Reared",0
112314,1476666743,2016-10-16,"Monarch, Captive-Reared",1,33.186,-94.854,1,"I released my last Monarch butterfly that emerged from the chrysalis 10-15-16. It was my last caterpillar remaining on my milkweed.Brought in 9-30-16. Formed chrysalis 10-3-16. Chrysalis turned dark 10-15-16 and emerged from chrysalis same day.( 10-15-16) Released 10-16-16. Monarch male flew away from Cookville, Texas at 10:00 a.m. 10--16-16 ",-999999.999,-999999.999,-999999.999,9995873,1.0,0,"Monarch, Captive-Reared",0
112331,1476668742,2016-10-15,"Monarch, Captive-Reared",1,30.159,-94.023,1,We have 13 gone to chrysalis state. We have about 14 more caterpillars ranging from very small to J formation.,-999999.999,-999999.999,-999999.999,9996743,-999999.999,1,"Monarch, Captive-Reared",0
112351,1476712335,2016-10-17,"Monarch, Captive-Reared",2,26.563,-81.95,1,I released 2 butterflies today. Also have 12 caterpillars in my butterfly enclosure.,-999999.999,-999999.999,-999999.999,9997183,2.0,0,"Monarch, Captive-Reared",0
112369,1476717939,2016-10-16,"Monarch, Captive-Reared",2,43.79,-69.986,1,I released Monarch Butterflies numbers 41 and 42. 1 male and 1 female. Weather was mostly sunny about 60 degrees.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476717939.jpg,9985053,2.0,0,"Monarch, Captive-Reared",0
112371,1476717941,2016-10-13,"Monarch, Captive-Reared",1,37.346,-79.315,1,"Oct. 13, 2016My monarch season is complete.Final stats:97 healthy releases48 male49 female",-999999.999,-999999.999,-999999.999,9993308,-999999.999,1,"Monarch, Captive-Reared",0
112374,1476718372,2016-10-16,"Monarch, Captive-Reared",1,29.998,-90.178,1,"Monarch caterpillars everywhere!!!I counted 35 monarch caterpillars and 20 monarch chrysalis!! And I watched a monarch lay her eggs on my milkweed, yesterday!!",-999999.999,-999999.999,-999999.999,9960439,-999999.999,1,"Monarch, Captive-Reared",0
112403,1476720653,2016-10-17,"Monarch, Captive-Reared",1,28.0,-82.752,1,"Emerged from chrysalis with badly formed wings. Crumpled, torn, and too small. Decided not to tag her/him.",-999999.999,-999999.999,-999999.999,9993314,1.0,0,"Monarch, Captive-Reared",0
112422,1476724617,2016-10-17,"Monarch, Captive-Reared",6,45.203,-93.686,1,"Mr. Allerson's third grade class has been raising monarch butterflies in the classroom.  We have 6 adults and 2 pupas left.  We will release the adult tomorrow (10/18).  We had a survival rate of about 25% in the classroom, better then the 10% survival rate in nature.",-999999.999,-999999.999,-999999.999,9936732,6.0,0,"Monarch, Captive-Reared",0
112472,1476741965,2016-10-17,"Monarch, Captive-Reared",2,43.79,-69.986,1,I released Monarch Butterflies number 43 and 44 late this morning. They both flew away quickly before I could get a good look to see whether male or female. What matters is that they both flew away strong and healthy. It was a beautiful sunny day weather wise with temperatures in the 60s.,-999999.999,-999999.999,-999999.999,9985053,2.0,0,"Monarch, Captive-Reared",0
112505,1476753987,2016-10-17,"Monarch, Captive-Reared",9,33.035,-96.614,1,Released 6 females &amp; 3 males today. All had been found as larva on milkweed in my backyard.,-999999.999,-999999.999,-999999.999,9996064,9.0,0,"Monarch, Captive-Reared",0
112506,1476753989,2016-10-17,"Monarch, Captive-Reared",1,39.313,-84.285,1,released,-999999.999,-999999.999,-999999.999,9994217,1.0,0,"Monarch, Captive-Reared",0
112509,1476758980,2016-10-17,"Monarch, Captive-Reared",5,35.653,-97.478,1,Released 5 on this very hot and windy day.  ,-999999.999,-999999.999,-999999.999,9987880,5.0,0,"Monarch, Captive-Reared",0
112511,1476758982,2016-10-17,"Monarch, Captive-Reared",1,39.013,-77.396,1,Gardening we found the lovely butterfly in a cryisilas it hatched over night and we set it free today!,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476758982.jpg,9997254,1.0,0,"Monarch, Captive-Reared",0
112516,1476765027,2016-09-24,"Monarch, Captive-Reared",185,45.787,-92.228,1,On September 24th I let my 185th Monarch free. It was a male. ,-999999.999,-999999.999,-999999.999,9993134,185.0,0,"Monarch, Captive-Reared",0
112527,1476765040,2016-10-18,"Monarch, Captive-Reared",88,36.401,-93.738,1,I have successfully released 88 monarchs( 42 males & 46 females) starting Sept 21 with my last to go today Oct 18.  This last one that emerged today took 13 days to emerge.  The longest of any I'm guessing due to weather conditions.,-999999.999,-999999.999,-999999.999,9963759,88.0,0,"Monarch, Captive-Reared",0
112605,1476817131,2016-10-18,"Monarch, Captive-Reared",1,40.886,-74.044,1,Tagged and released one male that I took home from DeKorte Park.  Tag #WBL250,-999999.999,-999999.999,-999999.999,9976759,1.0,0,"Monarch, Captive-Reared",0
112607,1476819342,2016-10-18,"Monarch, Captive-Reared",14,40.786,-74.102,1,"Tagged and released 14 captive reared  butterflies. Six females, eight males.  Tag #'sWBL233-WBL246.",-999999.999,-999999.999,-999999.999,9976759,14.0,0,"Monarch, Captive-Reared",0
112722,1476888563,2016-10-19,"Monarch, Captive-Reared",2,33.433,-79.121,1,"2 big males released to sunny skies this AM. They eclosed yesterday, seemingly healthy.  They were found when tiny instars on garden milkweed and brought into habitat to raise.",-999999.999,-999999.999,-999999.999,9976872,2.0,0,"Monarch, Captive-Reared",0
112753,1476894964,2016-10-17,"Monarch, Captive-Reared",2,36.766,-76.062,1,Two of fourteen have hatched and been released.,-999999.999,-999999.999,-999999.999,9988327,2.0,0,"Monarch, Captive-Reared",0
112774,1476895014,2016-10-19,"Monarch, Captive-Reared",1,28.0,-82.752,1,Unfortunately born with wings small curled and not fully formed. Did not tag. Died hours after emerged from chrysalis.,-999999.999,-999999.999,-999999.999,9993314,-999999.999,1,"Monarch, Captive-Reared",0
112813,1476905446,2016-10-16,"Monarch, Captive-Reared",12,28.917,-82.612,1,"Raised in mesh enclosure, 12 chrysalids eclosed in a 24 hour period.  All healthy, all released 10/16/16.",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/10/1476905446.jpg,9990490,12.0,0,"Monarch, Captive-Reared",0
